cliente_id,idade,tipo_contrato,forma_pagamento,estado_civil,mensalidade_reais,uso_dados_gb,tempo_contrato_meses,chamadas_suporte_12m,reclamacoes_anatel,ruido_sinal_db,codigo_sorteio_promocional,ip_ultimo_acesso_hash,cancelou_plano
CLI-15730,38.3,ANUAL,Cartao_Credito,Casado,133.88,65.7,59,3,0,-10.56,2682,IP-21A05,0
CLI-15731,40.5,ANUAL,Cartao_Credito,Solteiro,247.55,11.9,47,2,0,10.4,4391,IP-9A588,1
CLI-15732,52.3, Mensal ,Boleto,Casado,171.61,85.4,15,1,2,-54.15,1577,IP-32D93,1
CLI-15733,37.7,Anual,Cartao_Credito,Casado,58.02,56.4,72,0,1,-22.38,6030,IP-B5F05,0
CLI-15734,33.1,Bienal,Boleto,Casado,130.68,26.9,2,1,1,-1.69,7848,IP-A63E2,1
CLI-15735,36.6,MENSAL,Cartao_Credito,Casado,,25.0,61,1,0,-2.61,2961,IP-734C5,1
CLI-15736,47.0, Mensal ,Pix,Casado,,12.3,40,0,0,-28.36,4542,IP-7824C,1
CLI-15737,56.9,MENSAL,Cartao_Credito,Solteiro,231.56,110.5,43,4,0,-29.75,9971,IP-5B380,0
CLI-15738,32.5,mensal,Boleto,Casado,48.09,10.7,48,1,1,7.71,9542,IP-5BFFE,0
CLI-15739,41.2,MENSAL,Cartao_Credito,Solteiro,99.09,33.7,72,3,1,-38.45,3088,IP-86C0B,1
CLI-15740,44.1,mensal,Cartao_Credito,Solteiro,95.66,17.1,69,2,0,-14.65,3615,IP-2318C,1
CLI-15741,28.1, Mensal ,Pix,Solteiro,249.13,257.3,57,2,0,8.99,9397,IP-A3B38,0
CLI-15742,40.2,Bienal,Boleto,Divorciado,153.03,44.7,68,3,1,-6.53,9228,IP-BC5ED,1
CLI-15743,22.4,MENSAL,Cartao_Credito,Solteiro,,12.3,12,1,1,-5.11,7507,IP-3B3D3,1
CLI-15744,18.8,MENSAL,Boleto,Casado,123.73,54.6,68,0,0,19.19,4790,IP-EE90A,0
CLI-15745,44.4,Bienal,Boleto,Divorciado,189.0,220.1,51,2,1,-24.02,9639,IP-24DCD,1
CLI-15746,35.4, Mensal ,Boleto,Divorciado,93.05,46.8,29,2,0,-18.98,3646,IP-E0219,0
CLI-15747,42.4, Mensal ,Boleto,Divorciado,230.59,32.5,29,2,1,0.78,4586,IP-B69A7,1
CLI-15748,39.8,ANUAL,Pix,Divorciado,130.13,20.6,13,1,1,-17.57,7812,IP-4B068,1
CLI-15749,28.3,mensal,Cartao_Credito,Solteiro,206.82,9.3,57,1,0,-5.87,6645,IP-9D657,1
CLI-15750,39.5,Anual,Cartao_Credito,Solteiro,86.28,16.7,46,2,0,-21.03,9779,IP-481AC,1
CLI-15751,25.2,mensal,Cartao_Credito,Casado,182.59,41.3,20,4,0,-13.38,5869,IP-E05ED,1
CLI-15752,56.7, Mensal ,Pix,Solteiro,119.13,68.1,59,3,0,17.19,2400,IP-B6E5E,0
CLI-15753,23.7,MENSAL,Debito_Automatico,Solteiro,36.92,99.6,36,2,0,-17.27,6988,IP-F17AE,0
CLI-15754,37.7, Mensal ,Pix,Casado,120.86,76.0,1,0,0,17.66,9229,IP-61FD4,0
CLI-15755,27.5,Anual,Pix,Casado,151.0,11.0,3,1,0,21.54,7805,IP-4A5D6,1
CLI-15756,46.8,Anual,Debito_Automatico,Casado,63.39,71.8,44,5,0,-27.17,5390,IP-9D293,0
CLI-15757,36.0,Bienal,Boleto,Casado,70.46,44.2,55,1,0,20.07,2555,IP-BAFA4,0
CLI-15758,33.8,Anual,Pix,Casado,132.27,33.5,60,0,0,-38.98,9794,IP-C989D,1
CLI-15759,50.2, Mensal ,Debito_Automatico,Solteiro,105.4,43.3,3,0,0,-57.82,5201,IP-905C6,1
CLI-15760,40.4,ANUAL,Cartao_Credito,Solteiro,126.96,5.4,63,4,1,28.76,9905,IP-CC0AC,1
CLI-15761,46.2,Anual,Boleto,Divorciado,131.38,8.2,31,1,0,2.81,9019,IP-237E2,1
CLI-15762,28.2,Anual,Pix,Solteiro,60.82,38.6,61,3,1,-5.76,6834,IP-42500,0
CLI-15763,23.1,ANUAL,Debito_Automatico,Solteiro,69.86,13.6,49,2,1,7.88,9768,IP-3AEB2,1
CLI-15764,41.3,MENSAL,Pix,Casado,216.6,40.5,44,0,0,-28.32,8384,IP-30C3E,1
CLI-15765,36.2,MENSAL,Pix,Solteiro,65.8,24.7,52,1,0,-5.47,4147,IP-3FAFF,0
CLI-15766,47.5,Anual,Debito_Automatico,Solteiro,176.5,112.1,31,1,1,23.04,3441,IP-EB1D4,0
CLI-15767,39.0,mensal,Boleto,Solteiro,122.08,139.5,72,1,0,47.37,3640,IP-710E1,0
CLI-15768,42.5, Mensal ,Cartao_Credito,Solteiro,243.01,180.6,49,3,0,1.6,5549,IP-66F18,0
CLI-15769,,Anual,Cartao_Credito,Solteiro,44.54,108.1,46,0,0,29.66,5305,IP-A9B6F,0
CLI-15770,62.7, Mensal ,Boleto,Casado,212.69,196.7,54,0,0,-17.2,7796,IP-2DC1F,0
CLI-15771,38.0, Mensal ,Boleto,Casado,138.12,60.1,11,2,0,26.58,8095,IP-D8BA4,1
CLI-15772,48.4, Mensal ,Boleto,Solteiro,31.18,150.5,65,3,0,-1.86,8070,IP-56805,0
CLI-15773,30.0,Anual,Boleto,Solteiro,88.01,51.2,17,4,2,0.79,1383,IP-A543D,1
CLI-15774,43.7,mensal,Debito_Automatico,Solteiro,119.69,79.5,28,0,1,-4.45,6442,IP-7B6D0,0
CLI-15775,24.4,Anual,Cartao_Credito,Divorciado,99.12,11.4,9,2,1,-29.23,7052,IP-E6ED9,1
CLI-15776,45.4,mensal,Pix,Solteiro,109.74,56.6,34,3,0,-24.93,4806,IP-2EC31,0
CLI-15777,35.7,MENSAL,Debito_Automatico,Divorciado,231.67,125.4,20,1,0,6.65,4676,IP-75C43,1
CLI-15778,40.4,mensal,Boleto,Solteiro,109.41,39.9,3,0,0,-23.9,4769,IP-5AF08,1
CLI-15779,48.4,Anual,Boleto,Casado,122.14,14.3,1,0,0,13.39,1566,IP-A659D,1
CLI-15780,25.2,mensal,Pix,Solteiro,197.45,38.7,60,0,0,-33.51,9789,IP-269C5,0
CLI-15781,31.8,Bienal,Pix,Solteiro,204.64,60.2,50,1,0,-26.97,9823,IP-265D1,0
CLI-15782,45.5,Bienal,Cartao_Credito,Solteiro,48.5,71.1,8,3,1,8.7,4108,IP-83DD0,1
CLI-15783,65.2,ANUAL,Cartao_Credito,Casado,184.9,38.4,18,1,1,17.28,7664,IP-5523B,1
CLI-15784,38.3,Bienal,Cartao_Credito,Solteiro,136.17,16.0,30,3,0,38.53,3423,IP-82CD7,1
CLI-15785,47.1,mensal,Cartao_Credito,Solteiro,59.45,122.6,22,3,1,-10.53,8946,IP-1FF40,1
CLI-15786,38.7,MENSAL,Cartao_Credito,Casado,88.24,71.8,9,0,0,22.35,6163,IP-DEA21,0
CLI-15787,-10.0,Anual,Cartao_Credito,Solteiro,39.91,19.2,22,1,1,-9.39,7522,IP-AA4A1,0
CLI-15788,19.0,Anual,Boleto,Solteiro,109.25,80.2,10,1,0,43.66,1159,IP-7A8AB,1
CLI-15789,41.1,ANUAL,Debito_Automatico,Casado,86.19,24.2,67,2,0,-24.46,9028,IP-C3CC6,0
CLI-15790,20.5,Anual,Boleto,Solteiro,114.06,21.9,9,1,0,-4.08,3217,IP-440D2,1
CLI-15791,9.9,Bienal,Debito_Automatico,Casado,157.67,94.5,47,0,2,-22.17,4738,IP-DA125,1
CLI-15792,43.6,mensal,Pix,Solteiro,,97.9,40,2,0,18.3,5652,IP-E42AE,1
CLI-15793,41.7,ANUAL,Pix,Solteiro,163.18,27.9,36,4,0,16.63,6257,IP-D0DCE,1
CLI-15794,,Anual,Boleto,Solteiro,179.24,5.4,19,3,1,39.28,8784,IP-36FCC,1
CLI-15795,,Anual,Cartao_Credito,Divorciado,220.44,14.3,2,3,0,36.73,1458,IP-601CC,1
CLI-15796,77.2,mensal,Pix,Divorciado,222.24,113.0,45,2,1,-3.94,7701,IP-88FAE,1
CLI-15797,36.9,Anual,Debito_Automatico,Divorciado,219.36,108.1,33,3,0,-25.4,9195,IP-A71A9,1
CLI-15798,46.1,Bienal,Boleto,Solteiro,63.7,32.2,64,3,0,44.36,1727,IP-CE9EE,0
CLI-15799,32.2, Mensal ,Cartao_Credito,Casado,85.24,21.3,26,2,1,18.4,9834,IP-30A0E,1
CLI-15800,43.5,Anual,Pix,Solteiro,140.51,21.2,34,1,0,6.83,6302,IP-DA602,1
CLI-15801,37.1,mensal,Cartao_Credito,Solteiro,108.92,107.4,63,1,0,-14.62,6165,IP-EC884,0
CLI-15802,35.1,Bienal,Cartao_Credito,Casado,58.97,22.7,28,2,0,-19.75,3121,IP-C6FC2,1
CLI-15803,61.8,MENSAL,Pix,Solteiro,93.31,37.2,6,1,0,6.07,1457,IP-D01A3,0
CLI-15804,54.1, Mensal ,Boleto,Solteiro,244.59,64.1,11,3,0,15.24,4532,IP-B4D29,1
CLI-15805,41.6,mensal,Boleto,Solteiro,106.32,15.6,46,2,0,27.53,9250,IP-B3DF3,1
CLI-15806,12.3,Anual,Debito_Automatico,Casado,122.16,18.2,20,2,0,34.59,4902,IP-56B4A,1
CLI-15807,35.7, Mensal ,Boleto,Solteiro,31.41,24.9,36,2,4,5.57,6986,IP-BB33E,1
CLI-15808,72.4,Anual,Boleto,Solteiro,188.27,52.8,16,2,0,-8.71,9218,IP-A763E,1
CLI-15809,37.2,Bienal,Cartao_Credito,Divorciado,120.98,81.5,70,1,1,50.19,9441,IP-BC03E,0
CLI-15810,53.2,ANUAL,Cartao_Credito,Solteiro,52.69,40.6,72,0,0,0.65,8892,IP-B200F,0
CLI-15811,, Mensal ,Pix,Solteiro,243.08,11.4,45,0,1,-39.78,5692,IP-A9FE8,1
CLI-15812,42.6,Bienal,Boleto,Casado,201.04,31.6,48,1,0,-16.11,1251,IP-C929A,1
CLI-15813,29.9,Anual,Cartao_Credito,Casado,189.75,11.1,4,2,1,-32.24,2131,IP-B086C,1
CLI-15814,10.8, Mensal ,Cartao_Credito,Solteiro,240.73,9.2,48,3,0,-0.24,3887,IP-31619,1
CLI-15815,48.2, Mensal ,Boleto,Casado,,45.1,67,1,0,55.35,3069,IP-95BDA,0
CLI-15816,30.2, Mensal ,Boleto,Solteiro,188.08,145.8,28,1,0,22.55,6977,IP-9EA88,0
CLI-15817,42.1,ANUAL,Boleto,Casado,75.37,86.8,30,1,1,22.33,8149,IP-3A937,1
CLI-15818,, Mensal ,Boleto,Solteiro,183.37,72.0,29,1,0,10.41,4783,IP-9CD94,0
CLI-15819,36.8, Mensal ,Cartao_Credito,Solteiro,,63.4,21,0,0,45.2,3769,IP-622F8,0
CLI-15820,40.4,Anual,Boleto,Solteiro,57.79,107.3,42,3,2,25.64,1121,IP-ECFDA,1
CLI-15821,43.2,MENSAL,Debito_Automatico,Divorciado,123.56,67.9,50,1,0,21.76,3662,IP-19E7D,0
CLI-15822,26.6,Anual,Cartao_Credito,Casado,32.66,49.4,3,1,0,-4.88,8741,IP-68877,0
CLI-15823,54.4,Anual,Boleto,Divorciado,131.63,25.4,65,5,0,-46.32,3129,IP-BF2E8,1
CLI-15824,32.8, Mensal ,Boleto,Casado,,9.8,23,0,0,-48.78,1068,IP-19F3C,1
CLI-15825,19.9,ANUAL,Pix,Solteiro,166.75,32.8,5,3,0,-21.57,5455,IP-DA7E9,1
CLI-15826,38.7, Mensal ,Cartao_Credito,Solteiro,52.09,121.4,25,1,0,57.56,5785,IP-7B66D,1
CLI-15827,,MENSAL,Debito_Automatico,Divorciado,69.82,44.4,35,4,0,-23.75,1558,IP-206F5,1
CLI-15828,41.9,Anual,Boleto,Casado,164.92,14.2,65,2,0,26.73,6837,IP-6BC4C,1
CLI-15829,56.3, Mensal ,Pix,Divorciado,174.8,52.1,39,0,1,9.78,9895,IP-6622B,1
CLI-15830,37.2,Bienal,Cartao_Credito,Solteiro,35.7,33.2,18,1,0,21.62,3389,IP-2DBA7,0
CLI-15831,38.6,MENSAL,Pix,Solteiro,148.88,125.6,25,0,0,9.15,4759,IP-1F25B,1
CLI-15832,26.8, Mensal ,Pix,Solteiro,202.7,12.9,1,3,2,-31.61,3297,IP-B3262,1
CLI-15833,49.8,Bienal,Cartao_Credito,Solteiro,45.2,61.0,62,0,0,33.02,8491,IP-1A5B9,0
CLI-15834,42.2,MENSAL,Cartao_Credito,Solteiro,120.9,56.5,9,5,0,34.72,9760,IP-5D5B3,1
CLI-15835,35.0,Anual,Boleto,Solteiro,101.83,189.8,41,0,0,19.84,4073,IP-C05F0,0
CLI-15836,17.1,MENSAL,Cartao_Credito,Casado,231.01,42.4,22,1,1,21.32,7682,IP-D203E,1
CLI-15837,57.3,ANUAL,Pix,Solteiro,70.88,97.4,66,4,1,11.31,4432,IP-ECE6C,0
CLI-15838,25.3, Mensal ,Cartao_Credito,Solteiro,100.04,6.1,45,2,0,-6.86,2170,IP-7F449,1
CLI-15839,32.9,mensal,Cartao_Credito,Casado,227.66,10.9,52,1,1,16.89,9842,IP-216D1,1
CLI-15840,44.3,MENSAL,Boleto,Solteiro,102.74,24.1,20,2,0,5.7,3889,IP-28525,1
CLI-15841,25.6, Mensal ,Cartao_Credito,Casado,146.9,48.5,12,2,2,-15.34,2832,IP-E7C91,1
CLI-15842,22.1,Anual,Debito_Automatico,Solteiro,37.27,31.8,64,2,0,14.02,4258,IP-9E092,0
CLI-15843,14.5,mensal,Pix,Divorciado,246.68,15.2,32,1,0,21.15,1532,IP-B273F,1
CLI-15844,48.7,mensal,Boleto,Casado,211.49,45.0,62,2,0,4.38,7797,IP-B5ABF,1
CLI-15845,33.5, Mensal ,Pix,Divorciado,169.57,42.6,5,4,1,7.87,8334,IP-6744A,1
CLI-15846,75.1,Anual,Pix,Casado,,38.4,44,3,2,-11.74,4183,IP-EB7BF,0
CLI-15847,,ANUAL,Cartao_Credito,Solteiro,46.47,9.3,29,0,0,-3.41,2213,IP-38520,1
CLI-15848,28.9,mensal,Pix,Solteiro,,122.8,33,2,0,-14.79,4977,IP-C14AA,0
CLI-15849,33.2,MENSAL,Cartao_Credito,Casado,92.71,45.4,13,2,1,-24.43,1933,IP-71CB4,0
CLI-15850,42.9, Mensal ,Boleto,Casado,167.01,18.8,50,2,0,-25.65,9896,IP-B2BB4,1
CLI-15851,34.4,Anual,Boleto,Casado,161.6,57.3,2,1,0,5.99,3777,IP-85129,0
CLI-15852,47.3, Mensal ,Pix,Solteiro,214.5,22.2,28,0,0,20.84,6795,IP-98B28,1
CLI-15853,28.3,MENSAL,Cartao_Credito,Casado,91.9,36.7,18,2,0,4.32,5620,IP-2F02B,1
CLI-15854,23.4,Anual,Cartao_Credito,Casado,157.13,23.8,66,3,0,24.01,9804,IP-B45BF,0
CLI-15855,18.4,Bienal,Boleto,Casado,,100.6,46,0,0,-0.39,1758,IP-E3974,0
CLI-15856,13.3,mensal,Cartao_Credito,Solteiro,137.97,235.1,17,3,0,15.33,5828,IP-364B1,1
CLI-15857,33.8,Anual,Pix,Divorciado,212.74,12.9,33,2,0,16.02,3202,IP-76488,1
CLI-15858,36.4,MENSAL,Boleto,Solteiro,,6.1,33,1,0,-1.91,5439,IP-3F346,1
CLI-15859,32.4,Bienal,Cartao_Credito,Solteiro,191.46,16.1,30,3,0,-50.13,8316,IP-32064,1
CLI-15860,,mensal,Cartao_Credito,Casado,237.46,45.1,22,2,0,9.97,6909,IP-F4024,1
CLI-15861,54.7,mensal,Boleto,Solteiro,103.01,13.6,53,2,0,-21.66,3150,IP-E6B8B,1
CLI-15862,36.0,ANUAL,Boleto,Casado,110.59,80.1,46,4,0,-10.17,6022,IP-777E6,0
CLI-15863,18.5, Mensal ,Cartao_Credito,Solteiro,48.38,28.6,44,1,0,43.01,7994,IP-1DE57,0
CLI-15864,33.2, Mensal ,Cartao_Credito,Solteiro,171.13,47.4,34,0,0,12.98,8921,IP-7ADED,0
CLI-15865,32.8, Mensal ,Cartao_Credito,Solteiro,,32.4,28,2,0,-14.42,6801,IP-94208,1
CLI-15866,32.1,ANUAL,Cartao_Credito,Solteiro,38.88,110.1,35,1,0,12.37,5570,IP-43DB5,1
CLI-15867,31.6, Mensal ,Boleto,Solteiro,195.49,6.6,68,1,0,-4.08,8841,IP-29680,1
CLI-15868,32.2,ANUAL,Pix,Solteiro,212.44,63.8,9,2,0,-21.46,7374,IP-4DC82,1
CLI-15869,35.4,MENSAL,Boleto,Casado,229.57,52.5,22,1,1,-15.77,4738,IP-BCB7C,1
CLI-15870,32.4, Mensal ,Pix,Casado,150.06,52.2,61,2,0,18.26,4011,IP-3600A,0
CLI-15871,42.5,mensal,Cartao_Credito,Casado,129.57,29.0,25,2,0,5.29,3523,IP-4226E,1
CLI-15872,44.3, Mensal ,Boleto,Casado,222.75,5.7,41,3,0,-31.51,5017,IP-3FFBE,1
CLI-15873,29.1,Anual,Boleto,Solteiro,117.71,57.6,7,1,1,11.26,3324,IP-8457B,1
CLI-15874,55.3,Anual,Boleto,Casado,174.2,84.6,59,0,0,-7.58,6776,IP-32FB1,0
CLI-15875,28.2,MENSAL,Boleto,Casado,165.38,9.0,72,3,0,-7.32,6419,IP-CCEA7,1
CLI-15876,20.6, Mensal ,Pix,Solteiro,,31.2,67,1,0,24.7,9001,IP-1A640,1
CLI-15877,44.6,Anual,Boleto,Casado,49.12,13.0,33,2,0,19.98,3265,IP-8460C,0
CLI-15878,30.2,ANUAL,Cartao_Credito,Solteiro,34.71,47.5,65,2,0,3.48,7619,IP-C352E,0
CLI-15879,43.9,Anual,Boleto,Casado,,74.3,60,2,1,16.99,2492,IP-91F42,0
CLI-15880,11.2,ANUAL,Pix,Solteiro,135.86,54.4,58,2,0,-3.28,7383,IP-CA891,0
CLI-15881,56.7, Mensal ,Debito_Automatico,Solteiro,210.99,22.2,44,1,1,-14.16,6369,IP-A66C3,1
CLI-15882,48.1,ANUAL,Boleto,Solteiro,121.17,11.8,48,4,0,-51.91,8316,IP-1B5C7,1
CLI-15883,22.0,mensal,Boleto,Solteiro,91.86,76.2,37,2,0,22.5,2541,IP-4FD84,0
CLI-15884,22.3, Mensal ,Boleto,Divorciado,131.66,22.6,25,2,0,24.22,7687,IP-BF2EC,1
CLI-15885,60.1,ANUAL,Pix,Divorciado,82.36,6.0,25,1,0,30.5,9641,IP-A8B88,1
CLI-15886,31.2,Bienal,Debito_Automatico,Solteiro,50.1,43.1,57,3,1,-20.15,9854,IP-8C4AA,0
CLI-15887,30.0,Anual,Pix,Solteiro,,17.7,13,3,0,-2.55,8055,IP-EA692,1
CLI-15888,12.8, Mensal ,Boleto,Solteiro,100.21,87.8,12,2,1,-36.23,4073,IP-BF41B,1
CLI-15889,35.8,mensal,Cartao_Credito,Casado,,12.0,63,1,0,13.41,9897,IP-4D711,0
CLI-15890,37.3,MENSAL,Pix,Solteiro,78.44,30.7,62,1,0,-2.34,7828,IP-35603,0
CLI-15891,48.6,ANUAL,Pix,Divorciado,203.26,18.1,28,1,0,-0.55,8284,IP-EF1F6,1
CLI-15892,23.2, Mensal ,Pix,Casado,81.62,57.6,55,1,0,47.58,9437,IP-4BF9C,0
CLI-15893,21.8,ANUAL,Cartao_Credito,Divorciado,54.36,40.8,42,3,1,5.05,1179,IP-93736,0
CLI-15894,45.4,mensal,Boleto,Casado,238.8,75.4,61,0,1,38.27,2900,IP-4174D,0
CLI-15895,52.1,ANUAL,Cartao_Credito,Casado,166.94,32.6,38,0,0,11.79,7327,IP-86E83,1
CLI-15896,21.1,Bienal,Pix,Casado,43.21,5.2,5,4,0,9.31,2089,IP-AD19F,1
CLI-15897,53.0,mensal,Cartao_Credito,Casado,43.69,15.9,48,2,1,-35.93,7025,IP-5589B,0
CLI-15898,40.5,mensal,Boleto,Casado,164.67,323.5,35,1,1,-19.4,8274,IP-8CB10,0
CLI-15899,53.1,ANUAL,Cartao_Credito,Casado,148.83,28.4,48,0,0,-29.13,3289,IP-BF223,1
CLI-15900,39.2,MENSAL,Cartao_Credito,Casado,45.04,48.6,14,2,0,7.36,8147,IP-B5EC9,1
CLI-15901,9.7,Anual,Boleto,Divorciado,79.35,110.9,54,2,0,-54.47,5757,IP-91F0B,0
CLI-15902,38.2,Anual,Cartao_Credito,Divorciado,234.39,5.9,26,4,1,51.56,7846,IP-50AC1,1
CLI-15903,52.7, Mensal ,Boleto,Casado,155.84,53.5,43,3,0,7.31,5282,IP-8164D,0
CLI-15904,,ANUAL,Debito_Automatico,Solteiro,126.87,20.3,42,2,0,-32.93,4438,IP-9BD26,1
CLI-15905,35.3, Mensal ,Debito_Automatico,Solteiro,85.03,19.7,18,1,1,-6.57,9743,IP-E0BC4,1
CLI-15906,37.9,Bienal,Cartao_Credito,Casado,59.41,16.5,55,1,1,36.12,4543,IP-3B5B3,0
CLI-15907,5.2,mensal,Pix,Solteiro,118.58,82.9,50,0,0,-1.1,5760,IP-E3482,0
CLI-15908,60.1,Anual,Cartao_Credito,Solteiro,,26.0,21,0,1,-16.52,2546,IP-2D53C,1
CLI-15909,29.2,mensal,Debito_Automatico,Solteiro,40.72,8.1,34,3,1,8.71,5518,IP-AA580,1
CLI-15910,,mensal,Pix,Casado,248.02,9.6,40,2,1,-3.02,3571,IP-5F243,1
CLI-15911,39.0,mensal,Cartao_Credito,Casado,75.72,12.2,30,1,2,6.98,1133,IP-3A566,1
CLI-15912,55.1,Anual,Boleto,Solteiro,119.93,108.1,70,4,0,-10.94,6507,IP-E0457,0
CLI-15913,44.9,MENSAL,Cartao_Credito,Solteiro,39.91,30.1,25,2,0,2.02,9501,IP-42F7F,0
CLI-15914,37.2,ANUAL,Pix,Casado,158.65,116.5,69,2,0,6.73,4404,IP-8C6A4,0
CLI-15915,29.3,mensal,Boleto,Divorciado,136.38,81.5,29,4,1,15.0,5929,IP-1B1D8,1
CLI-15916,,Anual,Boleto,Solteiro,176.68,86.9,67,1,1,23.42,5042,IP-A02AE,0
CLI-15917,17.5,Anual,Boleto,Solteiro,149.39,20.2,57,1,0,-28.61,6280,IP-8655F,0
CLI-15918,47.8, Mensal ,Debito_Automatico,Casado,117.6,19.2,47,2,0,-25.51,7519,IP-39115,1
CLI-15919,26.8,mensal,Debito_Automatico,Casado,192.31,42.0,17,2,0,-22.02,2847,IP-77F0C,1
CLI-15920,55.0,MENSAL,Boleto,Casado,35.5,29.4,49,2,0,53.84,5602,IP-7E494,0
CLI-15921,41.9,mensal,Pix,Casado,149.03,37.0,50,5,0,-28.53,9184,IP-9E0CC,1
CLI-15922,47.7,mensal,Pix,Divorciado,55.05,7.5,5,5,0,16.89,1853,IP-B10D5,1
CLI-15923,41.0,Anual,Pix,Solteiro,125.92,165.2,13,0,2,-20.22,9227,IP-A5D86,1
CLI-15924,19.0, Mensal ,Cartao_Credito,Solteiro,204.05,7.7,63,0,1,-2.53,3892,IP-4AA57,1
CLI-15925,29.7,Anual,Cartao_Credito,Casado,61.34,13.9,39,2,0,0.4,6393,IP-56847,1
CLI-15926,48.1,Bienal,Cartao_Credito,Casado,235.88,56.0,68,2,0,-54.96,5870,IP-CF020,0
CLI-15927,42.0,MENSAL,Boleto,Casado,225.47,12.6,45,2,2,34.32,6699,IP-BFAAF,1
CLI-15928,54.2,Anual,Cartao_Credito,Divorciado,121.28,10.1,17,0,1,17.54,5819,IP-337A5,1
CLI-15929,44.8, Mensal ,Boleto,Casado,,12.5,59,2,0,7.47,1365,IP-D31E7,0
CLI-15930,28.4,ANUAL,Boleto,Casado,203.74,7.9,59,2,0,21.51,6883,IP-CA36F,1
CLI-15931,30.4,mensal,Boleto,Solteiro,223.8,18.0,8,2,0,-29.39,4014,IP-33007,1
CLI-15932,41.2,Anual,Boleto,Solteiro,68.44,19.2,30,1,0,-28.45,3214,IP-A5C4E,1
CLI-15933,12.2,Bienal,Cartao_Credito,Casado,231.56,36.1,3,1,0,0.11,6101,IP-3F6EB,1
CLI-15934,60.1,MENSAL,Pix,Solteiro,231.1,31.0,17,3,0,11.53,9728,IP-25625,1
CLI-15935,45.3,Anual,Debito_Automatico,Solteiro,,33.9,51,1,0,-40.49,9018,IP-8F084,0
CLI-15936,54.7,mensal,Boleto,Divorciado,205.57,48.1,24,1,0,33.15,9619,IP-6104F,0
CLI-15937,21.0, Mensal ,Pix,Divorciado,127.89,16.8,64,1,1,26.41,4431,IP-E2187,1
CLI-15938,54.9,Anual,Cartao_Credito,Solteiro,154.09,11.5,71,1,0,-19.77,4710,IP-F0E6A,1
CLI-15939,66.8, Mensal ,Pix,Casado,100.36,100.0,49,1,0,16.88,9787,IP-1A05C,0
CLI-15940,,Anual,Cartao_Credito,Solteiro,65.08,50.2,20,2,3,-5.36,8236,IP-9F029,1
CLI-15941,49.3, Mensal ,Boleto,Solteiro,194.24,7.8,29,0,0,-11.99,6116,IP-2F301,1
CLI-15942,40.0,ANUAL,Cartao_Credito,Casado,30.31,151.0,10,1,0,-0.81,6981,IP-5A989,0
CLI-15943,21.5, Mensal ,Boleto,Casado,157.5,58.2,9,2,1,-34.06,7822,IP-5A11A,1
CLI-15944,45.9,MENSAL,Cartao_Credito,Solteiro,220.23,12.4,71,3,1,11.71,9444,IP-C2501,1
CLI-15945,50.0,MENSAL,Boleto,Solteiro,,161.5,63,0,0,18.31,7768,IP-42B1F,0
CLI-15946,32.8,MENSAL,Cartao_Credito,Solteiro,103.24,25.5,33,1,0,14.23,2895,IP-678EA,1
CLI-15947,54.0,mensal,Pix,Divorciado,159.25,192.5,24,1,0,36.12,6723,IP-B8202,0
CLI-15948,20.0,MENSAL,Boleto,Casado,84.31,9.9,32,0,0,-22.45,4097,IP-C2A5D,1
CLI-15949,22.1,mensal,Cartao_Credito,Solteiro,216.45,12.8,4,2,0,14.06,9832,IP-B9613,1
CLI-15950,41.6,mensal,Cartao_Credito,Solteiro,110.65,53.2,62,2,1,52.9,9458,IP-44EA7,0
CLI-15951,40.3,mensal,Pix,Casado,157.96,6.0,22,2,0,39.32,7656,IP-64129,1
CLI-15952,31.4,MENSAL,Cartao_Credito,Casado,,5.8,23,1,0,31.66,3900,IP-BC6FF,1
CLI-15953,49.7, Mensal ,Boleto,Casado,39.1,75.7,26,0,1,14.59,2728,IP-76D53,0
CLI-15954,46.4,Bienal,Boleto,Solteiro,68.21,13.3,49,2,1,2.75,7327,IP-5CC96,1
CLI-15955,50.3,MENSAL,Cartao_Credito,Divorciado,40.16,118.0,44,5,0,5.77,1098,IP-C63A3,1
CLI-15956,38.5, Mensal ,Cartao_Credito,Solteiro,133.09,30.0,22,1,0,2.36,6459,IP-8DBA2,1
CLI-15957,47.2,MENSAL,Boleto,Solteiro,159.06,98.1,67,0,0,19.94,9066,IP-9DC4C,0
CLI-15958,34.7,ANUAL,Cartao_Credito,Solteiro,39.83,29.3,42,1,0,24.05,2815,IP-7668D,1
CLI-15959,64.6, Mensal ,Cartao_Credito,Casado,49.91,39.0,52,1,0,-31.96,9769,IP-298BD,0
CLI-15960,30.2,Anual,Cartao_Credito,Divorciado,136.82,22.1,17,0,0,-21.95,2395,IP-27AEA,1
CLI-15961,65.3,MENSAL,Cartao_Credito,Casado,205.82,53.3,14,1,0,-23.42,1738,IP-5B14E,0
CLI-15962,40.4, Mensal ,Cartao_Credito,Casado,,22.2,64,2,1,-11.21,1625,IP-7E2C1,1
CLI-15963,23.5,ANUAL,Debito_Automatico,Solteiro,53.04,16.4,45,1,0,-1.75,8921,IP-200E2,0
CLI-15964,56.4,mensal,Boleto,Solteiro,225.26,8.8,64,1,1,6.19,3020,IP-37F96,1
CLI-15965,41.5,mensal,Pix,Casado,231.84,7.7,30,1,1,12.38,4726,IP-DABD8,1
