proponente_id,idade,tipo_vinculo,estado_civil,escolaridade,renda_mensal,valor_solicitado,numero_parcelas,score_serasa,num_consultas_recentes,atrasos_ultimos_12m,ruido_estocastico,numero_da_sorte_app,ip_origem_hash,inadimplente
PROP-12542,60.0,PJ,Divorciado,Superior,2143.7,17445.14,60,634.5,0,0,25.97,3912,IP-1C890,0
PROP-12543,36.9,Autonomo,Casado,Superior,1452.47,9043.83,36,520.3,0,0,-45.59,7800,IP-3E320,1
PROP-12544,34.7,CLT,Casado,Medio,2189.08,32841.98,36,150.0,3,0,54.49,7259,IP-1DCA9,1
PROP-12545,30.4,clt,Solteiro,Superior,9049.23,28287.82,48,770.4,2,1,48.62,1845,IP-38D2C,0
PROP-12546,37.2,CLT,Solteiro,Superior,1491.88,3836.98,24,384.2,1,2,-14.94,1120,IP-7C93C,1
PROP-12547,22.5, CLT ,Solteiro,Medio,2514.93,34965.12,12,702.5,1,2,-28.2,6053,IP-BDBA4,1
PROP-12548,37.2, CLT ,Solteiro,Medio,7347.0,24932.58,48,624.4,5,0,-63.17,5006,IP-7F66A,0
PROP-12549,54.5,CLT,Solteiro,Medio,5105.06,7288.8,24,,1,3,-58.24,9922,IP-D92FA,0
PROP-12550,31.3,CLT,Solteiro,Pos_Graduacao,7811.89,9826.53,12,759.6,2,0,-19.59,2853,IP-E1D46,0
PROP-12551,35.4,CLT,Solteiro,Medio,7158.26,24850.7,24,549.4,2,1,7.7,5174,IP-6917A,0
PROP-12552,19.3,PJ,Divorciado,Superior,1618.09,27732.11,24,,3,1,10.07,8513,IP-AB4CD,0
PROP-12553,42.1,Servidor_Publico,Casado,Superior,10767.56,9888.19,60,830.4,2,1,87.14,6655,IP-8DFC6,0
PROP-12554,40.9,CLT,Casado,Superior,2481.57,10479.97,36,413.4,1,1,-25.59,5916,IP-479F7,1
PROP-12555,38.7,Estudante,Casado,Superior,4785.52,12134.98,36,646.7,2,1,-30.56,1739,IP-8D2C9,0
PROP-12556,35.6,Autonomo,Solteiro,Medio,5741.26,21734.61,60,601.6,2,0,-4.66,5384,IP-8F94F,0
PROP-12557,34.8,CLT,Casado,Superior,2175.65,7669.93,60,571.9,3,0,-45.8,6956,IP-254BE,0
PROP-12558,43.5,CLT,Solteiro,Superior,17105.41,5440.03,36,669.5,1,2,76.46,7472,IP-CB0E6,0
PROP-12559,37.7,Autonomo,Casado,Pos_Graduacao,4212.89,24402.51,60,646.5,2,2,89.64,1871,IP-C0078,0
PROP-12560,41.5,PJ,Solteiro,Medio,1649.36,27710.23,24,684.0,2,1,39.61,8174,IP-746EA,1
PROP-12561,40.4,AUTONOMO,Viuvo,Pos_Graduacao,13028.91,18530.67,24,639.5,2,0,46.54,9033,IP-305B8,0
PROP-12562,50.4,CLT,Solteiro,Superior,,14006.48,24,678.5,5,0,-8.09,4242,IP-4BA72,0
PROP-12563,45.4,CLT,Solteiro,Pos_Graduacao,6445.41,16257.41,36,633.1,0,1,33.64,9030,IP-64823,0
PROP-12564,40.1, CLT ,Divorciado,Superior,4528.2,14817.46,36,527.7,0,1,62.42,9563,IP-45D78,1
PROP-12565,54.7,CLT,Solteiro,Superior,8960.94,33679.5,36,620.6,5,0,-16.08,2852,IP-60C81,0
PROP-12566,42.6,CLT,Casado,Pos_Graduacao,1541.52,27346.97,36,520.0,5,2,71.64,9735,IP-738BB,1
PROP-12567,52.4,CLT,Casado,Pos_Graduacao,2712.47,8866.88,12,510.7,3,1,-1.19,1496,IP-48A6F,1
PROP-12568,44.7,PJ,Casado,Superior,4063.7,14678.24,12,572.9,2,1,-4.91,7478,IP-DB6A1,1
PROP-12569,17.7,Servidor_Publico,Viuvo,Medio,1734.73,19952.41,36,603.3,1,0,-43.86,3363,IP-BC9E7,1
PROP-12570,52.4, CLT ,Viuvo,Medio,6540.2,22228.53,12,624.9,6,2,11.04,9651,IP-22B4A,1
PROP-12571,39.5,Servidor_Publico,Solteiro,Medio,3501.34,17450.07,36,748.3,2,2,56.0,7877,IP-DC479,0
PROP-12572,37.4,CLT,Casado,Medio,,28734.18,36,550.2,1,0,-112.99,2431,IP-86045,0
PROP-12573,41.1,clt,Casado,Medio,1414.22,27331.0,36,647.6,2,0,17.16,8350,IP-EDCB4,0
PROP-12574,34.2,CLT,Casado,Pos_Graduacao,6743.91,18670.21,24,636.5,5,2,36.29,7390,IP-931D1,1
PROP-12575,40.5,Autonomo,Solteiro,Medio,8937.4,30196.17,36,534.8,2,2,5.96,9370,IP-A41B0,1
PROP-12576,31.5,Estudante,Casado,Superior,3510.89,26785.95,48,630.3,1,0,-98.38,8672,IP-4DFBD,1
PROP-12577,52.0,Autonomo,Viuvo,Medio,4888.58,27693.2,60,760.4,1,0,-67.95,8544,IP-CF9CA,0
PROP-12578,36.8, CLT ,Divorciado,Medio,2485.13,33561.23,48,646.1,4,2,-4.0,5373,IP-362C5,1
PROP-12579,33.8,Autonomo,Solteiro,Medio,5488.21,10793.41,36,651.7,1,1,-83.66,8650,IP-9971C,0
PROP-12580,27.8,CLT,Solteiro,Medio,1451.29,10832.39,12,521.3,2,0,134.26,8443,IP-4FFDA,1
PROP-12581,41.0,Servidor_Publico,Solteiro,Superior,4216.89,31335.42,36,895.6,1,1,64.89,2316,IP-9D6CB,0
PROP-12582,40.1,Autonomo,Casado,Pos_Graduacao,5740.29,27483.47,60,529.2,4,1,-51.83,8295,IP-56FEB,1
PROP-12583,42.3, CLT ,Casado,Medio,,32576.0,24,386.5,0,0,43.67,5402,IP-F2D8B,0
PROP-12584,26.7,Autonomo,Casado,Superior,3416.81,4083.3,24,740.4,3,1,33.5,9564,IP-9AF44,1
PROP-12585,20.4,Autonomo,Solteiro,Superior,7485.71,22715.98,12,603.9,1,0,-18.13,9917,IP-DF405,0
PROP-12586,44.9,CLT,Solteiro,Pos_Graduacao,5224.2,6772.74,36,,2,1,49.15,1433,IP-C15CE,0
PROP-12587,54.3,Autonomo,Casado,Superior,12393.34,18628.61,24,543.6,1,0,-104.32,6953,IP-4319A,0
PROP-12588,26.7,CLT,Divorciado,Superior,3534.13,7139.65,12,882.0,3,0,-17.09,8229,IP-1F966,0
PROP-12589,55.5,AUTONOMO,Casado,Superior,3014.2,6226.59,48,669.6,3,1,-26.13,2393,IP-97C66,1
PROP-12590,41.1,PJ,Solteiro,Pos_Graduacao,10562.82,2401.56,36,697.0,1,0,89.87,8004,IP-C5642,0
PROP-12591,37.9,PJ,Casado,Medio,1612.09,22797.88,24,642.8,3,0,-48.02,5090,IP-1B37A,1
PROP-12592,33.6,Autonomo,Solteiro,Superior,,13847.75,24,657.8,5,2,34.27,3741,IP-60939,0
PROP-12593,22.8,Autonomo,Viuvo,Pos_Graduacao,1761.19,5471.21,24,815.8,5,1,-34.37,7626,IP-19F57,1
PROP-12594,48.9,CLT,Solteiro,Superior,9179.28,12653.65,24,584.9,4,1,53.14,4251,IP-42C1E,0
PROP-12595,29.5,PJ,Casado,Superior,1444.79,7575.16,24,416.0,0,0,-21.58,6754,IP-66BCA,0
PROP-12596,29.4,CLT,Solteiro,Superior,9707.69,33075.93,36,741.5,2,1,-60.72,1021,IP-44832,0
PROP-12597,48.9,clt,Casado,Medio,,12560.16,48,689.5,7,0,-1.5,1514,IP-86135,0
PROP-12598,17.3,CLT,Casado,Superior,1416.94,13020.47,36,635.1,1,2,42.19,5778,IP-D1858,0
PROP-12599,21.2,CLT,Casado,Superior,3557.0,29715.31,24,,2,1,26.14,1993,IP-6B8E0,0
PROP-12600,37.8,Autonomo,Solteiro,Superior,2268.47,23375.94,36,568.1,3,1,-74.64,2588,IP-4001A,1
PROP-12601,41.2,CLT,Solteiro,Superior,5512.77,25435.66,48,622.9,2,2,-79.91,9415,IP-72141,1
PROP-12602,43.3,AUTONOMO,Solteiro,Pos_Graduacao,6177.22,22988.06,12,601.6,2,0,-32.17,5632,IP-458D1,0
PROP-12603,34.7,CLT,Casado,Medio,4207.74,33224.48,12,537.2,2,1,-49.25,5398,IP-4453F,1
PROP-12604,65.8,CLT,Solteiro,Superior,1573.73,8831.03,36,,7,0,-45.1,3681,IP-34FD4,0
PROP-12605,35.5,Autonomo,Casado,Superior,5883.45,34638.29,36,422.3,0,0,-23.06,2379,IP-27A7C,0
PROP-12606,35.5,CLT,Divorciado,Superior,9150.7,29421.55,24,950.5,7,0,29.59,5673,IP-33C75,0
PROP-12607,29.2,CLT,Divorciado,Medio,6751.32,21436.1,36,742.8,2,0,-13.81,6388,IP-ABED2,0
PROP-12608,39.4,AUTONOMO,Solteiro,Superior,8841.18,23858.26,36,371.1,2,0,-59.24,3565,IP-737B3,1
PROP-12609,44.8,CLT,Casado,Pos_Graduacao,2339.88,23411.25,60,588.6,1,0,-45.86,3300,IP-73659,1
PROP-12610,51.2,PJ,Solteiro,Superior,10628.31,3927.08,12,596.4,3,1,22.19,3210,IP-EA9FB,0
PROP-12611,21.6,CLT,Casado,Pos_Graduacao,3033.35,9194.54,48,674.9,4,0,-5.56,6356,IP-294CC,0
PROP-12612,35.3,CLT,Casado,Fundamental,1456.68,33728.54,12,481.5,2,2,-35.59,7954,IP-86451,1
PROP-12613,42.9,AUTONOMO,Solteiro,Medio,9186.83,19634.03,36,624.5,1,1,31.58,1147,IP-E6C1B,0
PROP-12614,44.5,CLT,Solteiro,Medio,13345.79,14485.67,36,603.0,5,0,40.35,4508,IP-B2F12,0
PROP-12615,38.1,CLT,Casado,Fundamental,5876.49,27147.27,24,516.7,3,0,38.28,4692,IP-C81FB,1
PROP-12616,44.0, CLT ,Divorciado,Fundamental,2505.58,19309.13,48,497.3,2,0,-5.05,6679,IP-63EB4,0
PROP-12617,29.1,CLT,Solteiro,Medio,2618.05,2434.37,12,748.6,3,0,-44.99,4226,IP-44809,0
PROP-12618,55.1,PJ,Casado,Medio,4039.58,26295.84,36,382.5,5,1,-11.27,7103,IP-393AE,1
PROP-12619,48.9,CLT,Solteiro,Medio,,26163.18,24,686.9,2,2,-35.49,2293,IP-79229,0
PROP-12620,23.2,PJ,Solteiro,Fundamental,2080.59,7449.91,36,731.7,3,0,-131.67,9181,IP-4E77A,0
PROP-12621,26.2,Servidor_Publico,Divorciado,Medio,8743.9,33569.78,12,589.4,4,1,-11.8,1415,IP-7EFDE,1
PROP-12622,26.5, CLT ,Casado,Superior,2846.17,9388.97,48,627.3,3,0,-107.44,7978,IP-AE071,1
PROP-12623,45.5,Servidor_Publico,Casado,Pos_Graduacao,8343.93,17105.73,48,782.9,2,1,-36.3,4081,IP-D6C33,0
PROP-12624,23.9, CLT ,Solteiro,Medio,12022.32,5786.29,48,521.3,3,1,-29.14,8577,IP-7F718,0
PROP-12625,34.4,Estudante,Casado,Superior,,21908.32,12,535.8,2,0,77.23,8390,IP-8C6DD,0
PROP-12626,43.0,CLT,Solteiro,Medio,3307.68,14389.89,36,550.6,3,1,-59.29,3889,IP-38E85,1
PROP-12627,37.3,Autonomo,Solteiro,Pos_Graduacao,8206.55,13654.72,12,783.1,0,0,11.66,7687,IP-D5B00,0
PROP-12628,40.8,clt,Casado,Medio,4566.48,29290.24,48,800.9,3,2,-15.79,5672,IP-48A8D,0
PROP-12629,26.3, CLT ,Solteiro,Superior,,2315.54,36,424.6,1,1,23.04,4097,IP-E719A,0
PROP-12630,44.5,Autonomo,Casado,Superior,5495.24,28332.24,36,760.9,1,2,-33.15,4268,IP-B1453,0
PROP-12631,31.3,AUTONOMO,Casado,Medio,2096.88,20857.8,36,734.6,1,0,-78.93,5837,IP-74C3D,0
PROP-12632,34.4,CLT,Solteiro,Medio,9224.51,34541.25,12,837.5,2,1,5.35,2776,IP-DBA22,0
PROP-12633,40.6,CLT,Solteiro,Superior,2315.08,21451.63,36,673.9,5,2,0.86,7539,IP-B2320,1
PROP-12634,39.1,AUTONOMO,Solteiro,Medio,12708.1,3827.51,24,613.8,2,1,9.39,8651,IP-9FB95,0
PROP-12635,38.3,Autonomo,Solteiro,Superior,2611.47,3671.3,60,780.3,3,1,-15.0,8831,IP-249D0,0
PROP-12636,29.7,Estudante,Casado,Superior,6960.01,31144.05,48,717.8,5,0,-17.79,7326,IP-C88E0,0
PROP-12637,34.7,PJ,Casado,Superior,2806.96,29760.07,36,934.3,1,1,40.22,9139,IP-D2196,0
PROP-12638,38.0,Estudante,Solteiro,Superior,3006.13,13414.37,60,754.2,3,0,35.63,1507,IP-DC440,0
PROP-12639,22.9,AUTONOMO,Solteiro,Superior,2958.48,22395.07,24,641.5,1,0,-40.21,1702,IP-9561A,0
PROP-12640,32.9,CLT,Casado,Pos_Graduacao,7187.17,18156.51,60,455.6,2,0,-7.42,7271,IP-4E7FC,0
PROP-12641,42.3,CLT,Casado,Superior,4817.83,33916.41,24,538.7,2,0,-60.09,7562,IP-8F042,1
PROP-12642,23.9,PJ,Solteiro,Medio,10409.74,33348.71,36,419.0,1,1,28.4,4491,IP-5EB52,0
PROP-12643,50.7,Autonomo,Solteiro,Medio,2942.51,34466.69,36,,3,3,23.11,1823,IP-9D6D5,0
PROP-12644,52.0,CLT,Casado,Superior,6346.05,30592.81,12,749.6,3,0,70.79,7687,IP-4C7DE,0
PROP-12645,24.3, CLT ,Solteiro,Superior,7272.27,32015.2,24,619.5,3,0,36.84,4150,IP-AFACD,0
PROP-12646,52.9,Estudante,Solteiro,Superior,2089.91,9170.2,12,763.0,1,2,8.93,4127,IP-4984D,1
PROP-12647,36.4,Autonomo,Casado,Medio,3549.6,29423.22,60,667.3,4,4,128.97,3908,IP-A2351,1
PROP-12648,42.6, CLT ,Casado,Superior,4169.31,25392.28,12,563.6,3,1,17.37,8581,IP-B30A6,1
PROP-12649,32.5,clt,Casado,Medio,3246.2,33771.95,36,632.3,4,1,27.79,8640,IP-B7B1F,0
PROP-12650,48.2,CLT,Casado,Medio,3032.85,20851.64,48,686.1,0,0,-90.52,5297,IP-C4A5C,1
PROP-12651,42.5, CLT ,Casado,Superior,6270.74,4810.52,24,639.5,1,3,40.61,5318,IP-5208A,0
PROP-12652,29.0, CLT ,Solteiro,Medio,2421.34,21714.16,24,641.1,5,0,120.83,7473,IP-4CD75,0
PROP-12653,25.2,CLT,Solteiro,Superior,6590.26,24657.17,36,512.3,4,0,14.33,8024,IP-8FB89,1
PROP-12654,21.9,PJ,Solteiro,Medio,12883.0,9270.59,12,559.4,2,1,39.2,6859,IP-58EAB,1
PROP-12655,40.1, CLT ,Solteiro,Superior,4898.03,15005.74,48,936.2,2,0,55.46,7133,IP-874E9,0
PROP-12656,44.3,PJ,Casado,Superior,5370.23,21750.61,24,792.0,2,1,90.11,7271,IP-5C0C5,0
PROP-12657,45.2,PJ,Divorciado,Medio,1699.98,14345.49,24,413.7,3,1,30.47,8308,IP-631FE,1
PROP-12658,36.7,CLT,Divorciado,Medio,9794.18,14373.27,36,288.6,2,1,-79.12,7141,IP-E5C87,1
PROP-12659,25.3,Autonomo,Casado,Pos_Graduacao,,6391.86,24,630.7,1,0,11.45,1881,IP-56646,0
PROP-12660,30.5,clt,Solteiro,Superior,,33044.64,60,745.1,2,1,38.85,7106,IP-BC68C,0
PROP-12661,50.7,Servidor_Publico,Solteiro,Superior,17648.07,26766.31,48,547.2,1,1,34.88,3571,IP-1E534,0
PROP-12662,32.7,CLT,Casado,Medio,5201.46,2041.03,24,763.0,2,2,-7.62,2050,IP-5F436,0
PROP-12663,39.6,Autonomo,Casado,Superior,6817.7,27265.24,24,,3,1,-18.38,1368,IP-5007E,0
PROP-12664,26.2,Autonomo,Casado,Superior,,26413.23,24,597.2,1,0,-18.07,2916,IP-6B24B,0
PROP-12665,41.7,CLT,Casado,Superior,1661.51,2321.12,24,725.9,2,2,-7.46,8533,IP-8DA7D,1
PROP-12666,33.0,CLT,Casado,Superior,8109.53,14196.94,36,545.5,2,0,6.56,5771,IP-4DF75,0
PROP-12667,49.5,Autonomo,Casado,Medio,1549.63,22022.67,48,,0,0,27.11,6305,IP-8B18C,0
PROP-12668,46.5,AUTONOMO,Solteiro,Medio,6465.91,16940.77,24,713.8,2,1,18.8,4762,IP-EEAB4,0
PROP-12669,32.5,CLT,Casado,Superior,1497.39,27673.54,12,615.6,1,3,-21.59,6419,IP-EDA08,1
PROP-12670,36.6,Autonomo,Divorciado,Fundamental,9727.41,16040.12,24,887.2,2,2,-59.44,2210,IP-46873,0
PROP-12671,31.9, CLT ,Solteiro,Medio,2120.48,7077.48,12,717.1,0,0,18.92,2726,IP-A05FB,1
PROP-12672,22.4,AUTONOMO,Casado,Superior,4432.84,34221.72,36,708.0,3,2,-14.47,4321,IP-A4986,0
PROP-12673,28.6,CLT,Solteiro,Medio,5218.61,9987.32,36,613.1,0,0,80.37,2220,IP-8885C,1
PROP-12674,40.2,Servidor_Publico,Divorciado,Medio,3968.93,25683.85,24,742.5,1,2,45.61,8151,IP-80F72,1
PROP-12675,41.6,CLT,Solteiro,Medio,3150.03,6724.16,24,574.8,2,0,17.04,6322,IP-D0137,0
PROP-12676,39.6, CLT ,Casado,Medio,,12857.42,60,659.5,0,0,-37.78,5036,IP-B6B98,0
PROP-12677,34.7,CLT,Solteiro,Superior,2967.09,16586.91,12,491.7,3,4,-67.56,7920,IP-6A70A,1
PROP-12678,48.3,CLT,Casado,Superior,3821.18,8343.66,48,765.5,1,1,0.12,4990,IP-6E93E,0
PROP-12679,38.7,Autonomo,Solteiro,Medio,3267.28,16848.67,24,,3,4,7.31,6898,IP-AA0A4,0
PROP-12680,45.7,CLT,Solteiro,Medio,,7186.37,48,897.6,4,0,-86.84,9380,IP-69470,0
PROP-12681,18.5,PJ,Casado,Superior,2541.18,20447.22,36,954.9,4,1,23.68,1846,IP-5D160,0
PROP-12682,-5.1,CLT,Divorciado,Medio,20212.28,23902.54,12,726.9,0,3,2.47,1272,IP-5AD44,0
PROP-12683,41.1, CLT ,Solteiro,Superior,4318.53,4060.33,48,629.6,3,0,-133.54,1948,IP-B54FD,0
PROP-12684,22.3,CLT,Solteiro,Medio,2306.67,30747.36,36,487.6,1,0,-42.79,6209,IP-8FFBF,1
PROP-12685,35.7,CLT,Casado,Superior,4122.87,8109.65,12,746.7,1,2,-39.48,1269,IP-74E7F,0
PROP-12686,34.7,CLT,Casado,Medio,9854.68,9436.96,12,649.4,1,1,-61.01,5662,IP-1C561,0
PROP-12687,55.5, CLT ,Divorciado,Medio,1492.6,23824.54,36,695.3,3,0,19.37,8432,IP-AF5C1,1
PROP-12688,42.4,clt,Solteiro,Medio,6179.78,17468.78,36,862.2,1,1,89.41,6310,IP-65D8B,0
PROP-12689,39.8, CLT ,Casado,Medio,4734.81,18480.05,36,504.6,2,1,23.18,2780,IP-CDABC,0
PROP-12690,47.2,Autonomo,Solteiro,Superior,2180.35,6229.11,36,490.6,3,0,31.61,5893,IP-7D315,0
PROP-12691,42.1,Autonomo,Solteiro,Superior,,28589.28,36,586.9,5,3,-38.79,4161,IP-C9724,0
PROP-12692,33.0,CLT,Casado,Medio,3333.12,22362.79,48,735.0,2,0,25.48,5454,IP-E073D,0
PROP-12693,49.8,clt,Casado,Medio,,6467.61,36,697.7,2,0,-9.17,1379,IP-65D0A,0
PROP-12694,25.8,Estudante,Casado,Superior,8796.15,14341.98,24,494.6,2,0,0.04,3214,IP-1B34C,0
PROP-12695,41.6,Autonomo,Solteiro,Superior,5673.76,28743.53,60,725.9,3,1,-30.18,9160,IP-3E531,1
PROP-12696,21.0,Autonomo,Solteiro,Fundamental,10998.37,20755.72,12,451.8,1,1,-78.91,5711,IP-42444,0
PROP-12697,40.2,CLT,Solteiro,Superior,5574.54,5585.41,24,502.7,2,1,45.98,1569,IP-84DAA,1
PROP-12698,40.1,PJ,Viuvo,Superior,7070.94,14301.64,36,,3,0,8.07,6323,IP-49BA3,0
PROP-12699,56.4,PJ,Solteiro,Superior,9004.57,10008.92,24,542.5,5,0,-11.46,9317,IP-D4675,1
PROP-12700,20.8,Autonomo,Solteiro,Pos_Graduacao,1636.44,19076.36,12,744.6,1,0,91.28,1344,IP-CD210,1
PROP-12701,31.4,Estudante,Solteiro,Pos_Graduacao,7684.58,29830.92,12,660.1,0,0,-49.82,5025,IP-ABCCD,0
PROP-12702,47.0,CLT,Casado,Medio,5394.86,16396.82,36,867.2,3,1,32.01,9958,IP-9F61B,0
PROP-12703,41.7,CLT,Solteiro,Medio,1702.57,16300.29,60,585.4,2,0,102.65,4048,IP-9BDD4,1
PROP-12704,40.0,PJ,Divorciado,Medio,4383.9,31876.58,36,602.9,2,0,20.94,3313,IP-C2537,0
PROP-12705,27.5,PJ,Solteiro,Superior,1761.44,21014.12,36,789.5,1,3,-58.0,1029,IP-E2201,1
PROP-12706,31.5,CLT,Divorciado,Superior,6992.75,20684.31,24,607.3,1,1,48.92,4376,IP-4C727,0
PROP-12707,51.7,CLT,Solteiro,Superior,4721.21,10643.03,24,829.2,0,0,-27.27,4524,IP-9D777,0
PROP-12708,37.4,CLT,Casado,Medio,14293.52,22054.85,12,,1,4,-30.72,2819,IP-F1D25,0
PROP-12709,42.1,CLT,Divorciado,Superior,2249.58,21005.05,24,290.6,3,0,-45.13,3746,IP-D4DF4,1
PROP-12710,36.7,PJ,Solteiro,Superior,5312.25,15096.1,24,784.9,1,1,81.42,2931,IP-B037F,0
PROP-12711,25.0,Autonomo,Divorciado,Medio,2398.45,34692.95,12,747.8,1,1,-20.25,7490,IP-C2DF5,1
PROP-12712,48.3,CLT,Casado,Superior,5398.76,31102.4,12,753.2,4,2,-46.0,8745,IP-7A48E,1
PROP-12713,43.5, CLT ,Divorciado,Superior,6786.39,26736.35,36,352.5,2,0,62.34,6341,IP-D4568,1
PROP-12714,63.4,CLT,Casado,Pos_Graduacao,6781.16,19732.4,48,527.2,2,0,-79.38,2211,IP-69B6B,0
PROP-12715,26.8,CLT,Solteiro,Pos_Graduacao,8488.76,17247.97,60,537.6,1,2,3.21,8592,IP-76F25,0
PROP-12716,47.0,Autonomo,Solteiro,Superior,9468.51,8101.61,36,502.2,0,3,-34.0,4620,IP-82FFA,1
PROP-12717,23.6,Estudante,Solteiro,Superior,1737.77,12089.34,12,863.9,0,1,30.31,4277,IP-AF70B,1
PROP-12718,39.7,PJ,Solteiro,Pos_Graduacao,3166.01,27540.71,36,618.4,1,1,-21.17,3521,IP-CF046,1
PROP-12719,48.7,CLT,Solteiro,Superior,6280.16,16973.72,12,614.9,3,1,-70.57,2905,IP-80E0E,0
PROP-12720,15.2,Servidor_Publico,Solteiro,Medio,,31114.89,36,697.3,1,0,7.19,8559,IP-88CA0,0
PROP-12721,35.7,PJ,Solteiro,Superior,2288.53,6881.07,48,699.7,1,3,-22.95,9219,IP-62EAE,1
PROP-12722,31.8,PJ,Casado,Medio,4779.1,18775.45,36,153.1,3,0,42.1,7797,IP-AD4EC,1
PROP-12723,30.3,clt,Solteiro,Medio,3597.84,23349.87,60,529.5,2,1,3.35,7044,IP-26097,1
PROP-12724,42.2, CLT ,Solteiro,Pos_Graduacao,3476.31,19056.0,36,422.2,2,1,107.07,7375,IP-279F4,1
PROP-12725,50.3,CLT,Casado,Superior,8369.63,31344.49,36,676.0,3,0,-27.83,9117,IP-7F70E,0
PROP-12726,36.5,CLT,Solteiro,Superior,3599.0,34655.59,24,,2,0,58.63,4178,IP-6A714,0
PROP-12727,40.3,CLT,Solteiro,Medio,1512.61,5822.54,60,622.2,0,0,-17.51,6497,IP-482C8,0
PROP-12728,39.3,CLT,Solteiro,Medio,1651.23,6288.51,12,329.0,5,3,-6.05,4747,IP-B3611,1
PROP-12729,38.0,clt,Divorciado,Medio,9546.48,6300.7,60,576.6,3,3,37.81,8558,IP-85AA5,1
PROP-12730,26.0,AUTONOMO,Casado,Medio,,24478.84,24,776.1,6,0,-47.09,8952,IP-457B3,0
PROP-12731,50.2,clt,Solteiro,Superior,6297.47,14298.31,12,,1,0,59.43,3942,IP-D2632,0
PROP-12732,41.2,CLT,Casado,Medio,3303.17,26199.38,48,720.6,1,2,34.63,8983,IP-DAC8A,1
PROP-12733,42.3,Estudante,Casado,Superior,13119.47,15380.56,12,433.0,1,0,39.56,9882,IP-F0107,0
PROP-12734,29.1,Servidor_Publico,Casado,Medio,5965.77,22711.02,48,796.3,0,2,46.79,7219,IP-3B71E,0
PROP-12735,32.9,PJ,Casado,Fundamental,9212.17,27405.31,24,721.4,4,1,28.93,5685,IP-444E9,0
PROP-12736,36.1,Estudante,Casado,Medio,7497.57,20091.13,48,,1,0,34.01,2758,IP-82B1C,0
PROP-12737,21.1,Autonomo,Solteiro,Medio,3401.92,19803.62,36,336.5,3,2,65.82,7602,IP-D79E4,1
PROP-12738,19.4,Estudante,Solteiro,Medio,4136.02,4911.73,36,753.5,3,0,0.28,2386,IP-2F7A1,1
PROP-12739,31.4,CLT,Casado,Superior,2265.02,15555.8,24,537.1,3,1,-8.93,7722,IP-82FFE,1
PROP-12740,43.7, CLT ,Divorciado,Superior,2850.39,20010.65,12,668.5,2,1,24.2,2661,IP-EC9CB,1
PROP-12741,30.8,CLT,Casado,Superior,7723.71,17245.37,48,629.6,0,2,5.0,5916,IP-367D4,1
PROP-12742,26.8,CLT,Casado,Superior,10825.27,31725.81,12,835.4,2,1,46.78,6032,IP-25973,0
PROP-12743,29.0,CLT,Viuvo,Medio,6813.9,31915.51,24,602.4,3,2,93.26,8312,IP-CB398,0
PROP-12744,33.0,Autonomo,Solteiro,Superior,4028.42,29123.27,36,617.9,1,0,-47.29,7512,IP-29CA5,0
PROP-12745,34.1,PJ,Casado,Superior,1780.02,14384.84,24,841.0,1,0,4.91,8110,IP-8B2CA,1
PROP-12746,61.8,Autonomo,Casado,Medio,1646.26,25670.87,12,527.8,2,1,-53.17,6246,IP-4159C,1
PROP-12747,49.6,CLT,Viuvo,Medio,3369.49,15044.52,12,734.0,1,2,-10.52,5992,IP-40C32,1
PROP-12748,49.3,PJ,Viuvo,Medio,4017.81,9675.59,12,592.2,5,1,-7.43,9543,IP-53F31,1
PROP-12749,50.9,Autonomo,Casado,Medio,5345.3,13315.79,48,,1,1,-19.49,7264,IP-60766,0
PROP-12750,27.0, CLT ,Solteiro,Superior,1427.34,4341.83,12,620.2,7,0,45.23,1373,IP-4F514,1
PROP-12751,24.6,Autonomo,Casado,Medio,20626.91,12948.66,60,716.8,2,0,17.94,7484,IP-48F54,0
PROP-12752,25.8,CLT,Solteiro,Medio,3300.33,17204.49,12,809.5,4,1,-29.98,7174,IP-8A663,0
PROP-12753,52.7,CLT,Casado,Medio,9314.89,33530.87,12,826.5,1,1,45.33,8720,IP-8675F,0
PROP-12754,32.0,Servidor_Publico,Divorciado,Fundamental,4615.71,12342.55,36,578.7,2,2,-5.7,3016,IP-DC99E,0
PROP-12755,24.2,CLT,Solteiro,Pos_Graduacao,1987.02,31780.97,12,481.8,3,2,-26.61,1203,IP-6CC38,1
PROP-12756,33.3,clt,Casado,Medio,,9552.32,36,575.4,2,1,-50.92,6491,IP-D643D,0
PROP-12757,35.4,Servidor_Publico,Solteiro,Medio,6596.57,8301.97,48,454.6,2,0,-73.26,7704,IP-C0743,1
PROP-12758,41.0,AUTONOMO,Solteiro,Medio,4548.25,19126.85,12,589.6,1,0,-23.25,3649,IP-A2FED,0
PROP-12759,40.8,CLT,Solteiro,Superior,4435.28,24192.88,48,572.2,1,0,2.93,3738,IP-66248,0
PROP-12760,28.9,CLT,Casado,Medio,,3462.96,24,721.8,3,1,46.38,9537,IP-5FB36,0
PROP-12761,45.5,CLT,Divorciado,Superior,,9295.17,12,311.2,2,0,-102.2,9938,IP-81198,0
PROP-12762,31.0,Autonomo,Divorciado,Superior,11571.88,17037.56,12,517.3,4,0,93.2,4858,IP-22D51,1
PROP-12763,36.3, CLT ,Solteiro,Pos_Graduacao,1811.11,12923.14,60,518.4,0,1,-38.47,7917,IP-56CAF,0
