peca_id,tipo_maquina,material_peca,fluido_corte,turno_operacao,rotacao_rpm,avancao_mm_min,profundidade_corte_mm,desgaste_ferramenta_um,temperatura_mancal_c,pressao_hidraulica_bar,tempo_ciclo_robo_seg,dias_desde_calibracao,ruido_sensor_vibracao_hz,codigo_lote_materia_prima,clp_ip_hash,peca_defeituosa
PEC-86126,torno_cnc,Aluminio,Soluvel,Turno_3,,190.0,1.65,54.2,64.4,93.8,33.1,146,-7.87,7266,CLP-2978F,1
PEC-86127,Torno_CNC,Aco_Inox,Seco,Turno_1,3474.9,306.2,3.59,47.0,56.6,115.4,39.2,26,-4.42,3931,CLP-AC9D9,1
PEC-86128,Torno_CNC,Aluminio,Sintetico,Turno_3,3375.4,192.6,2.64,95.9,54.8,73.9,54.6,4,5.62,2512,CLP-ACC69,1
PEC-86129,Torno_CNC,Aco_Inox,Soluvel,Turno_1,3624.9,163.6,2.14,20.0,56.6,127.6,44.7,169,36.3,5376,CLP-CF52E,1
PEC-86130, TORNO_CNC ,Aco_Inox,Semi_Sintetico,Turno_1,3608.2,299.6,4.09,39.8,74.8,136.3,48.8,89,-13.91,2054,CLP-BB2A6,1
PEC-86131,Fresadora,Aluminio,Soluvel,Turno_1,3911.4,228.2,2.49,45.5,70.0,115.4,45.6,133,-19.88,9241,CLP-58FA1,1
PEC-86132,torno_cnc,Aluminio,Soluvel,Turno_3,2929.0,253.5,2.95,200.3,55.9,129.8,35.4,4,3.39,2278,CLP-39BE1,1
PEC-86133,Torno_CNC,Aluminio,Soluvel,Turno_1,3030.5,282.7,4.44,24.5,56.4,97.0,42.7,107,15.73,2935,CLP-44E73,1
PEC-86134,Torno_CNC,Aco_Carbono,Soluvel,Turno_3,2784.9,214.0,2.59,22.9,51.2,127.2,38.3,8,-16.51,4400,CLP-76290,1
PEC-86135,Torno_CNC,Aco_Inox,Soluvel,Turno_1,3185.3,256.9,3.63,8.1,60.3,156.8,41.5,2,-3.67,9625,CLP-63BDF,1
PEC-86136, TORNO_CNC ,Aco_Inox,Soluvel,Turno_3,3140.5,282.4,2.16,,66.5,114.3,37.9,131,12.75,8453,CLP-6D4FC,1
PEC-86137,Celula_Robotica,Aco_Inox,Soluvel,Turno_3,2410.3,332.2,0.65,30.1,54.5,126.3,48.9,30,-4.44,7650,CLP-2E364,0
PEC-86138,Fresadora,Aluminio,Sintetico,Turno_3,2905.7,224.4,3.84,11.6,91.2,111.2,51.5,135,21.06,2408,CLP-24857,1
PEC-86139,Centro_Usinagem,Aluminio,Seco,Turno_2,3847.6,226.9,4.28,7.7,72.5,122.6,45.3,44,-19.29,2647,CLP-1BB23,1
PEC-86140, TORNO_CNC ,Aco_Inox,Sintetico,Turno_3,3309.9,278.2,2.24,,64.6,136.6,29.1,152,9.02,6823,CLP-1A347,1
PEC-86141, TORNO_CNC ,Aco_Carbono,Soluvel,Turno_3,3521.9,260.4,2.51,,66.0,129.0,34.2,118,-4.12,8465,CLP-5C89D,1
PEC-86142,Torno_CNC,Aluminio,Soluvel,Turno_1,3145.8,243.1,2.2,18.8,48.3,118.5,50.2,7,1.03,7690,CLP-21C9D,0
PEC-86143,Centro_Usinagem,Aluminio,Semi_Sintetico,Turno_2,2350.8,329.6,4.49,59.6,50.6,118.2,39.0,100,-2.64,2297,CLP-1F3ED,1
PEC-86144,Fresadora,Aluminio,Seco,Turno_2,3142.1,165.9,4.11,77.1,80.9,102.0,39.0,1,23.86,8246,CLP-D6FE0,1
PEC-86145,Torno_CNC,Aluminio,Soluvel,Turno_1,3668.8,178.9,0.66,26.9,84.6,135.3,45.6,30,8.37,7329,CLP-5092F,1
PEC-86146,torno_cnc,Aluminio,Soluvel,Turno_3,2666.4,166.5,3.62,13.9,38.4,131.2,38.7,64,8.82,3149,CLP-BD9B7,0
PEC-86147, TORNO_CNC ,Aco_Inox,Sintetico,Turno_1,3536.2,310.1,2.9,9.9,70.6,101.2,28.0,58,-19.76,3510,CLP-A86F7,1
PEC-86148,Fresadora,Aco_Inox,Semi_Sintetico,Turno_2,,275.7,0.6,10.3,81.6,122.6,37.6,61,15.64,5287,CLP-3A1A1,1
PEC-86149,Celula_Robotica,Aco_Inox,Soluvel,Turno_1,3209.1,181.5,2.28,60.8,60.9,106.1,41.8,70,8.48,9583,CLP-97E63,1
PEC-86150,torno_cnc,Aluminio,Sintetico,Turno_1,3445.0,243.8,1.1,22.0,83.2,113.2,40.6,90,-13.77,7634,CLP-7ECEE,1
PEC-86151,torno_cnc,Aco_Carbono,Sintetico,Turno_1,3059.5,248.6,3.99,46.4,74.2,132.2,50.6,31,-5.05,7036,CLP-8F452,1
PEC-86152,Torno_CNC,Aluminio,Seco,Turno_3,4312.6,139.5,0.55,32.1,70.4,134.8,45.7,168,-30.27,3870,CLP-19178,1
PEC-86153,Torno_CNC,Aco_Inox,Soluvel,Turno_1,2978.1,259.4,3.99,22.6,62.1,130.7,45.1,104,13.26,5771,CLP-DEA19,1
PEC-86154,Torno_CNC,Aco_Carbono,Seco,Turno_3,2939.7,191.1,4.26,9.6,66.1,115.9,54.3,66,-5.2,7766,CLP-A7610,1
PEC-86155,Torno_CNC,Aco_Carbono,Soluvel,Turno_3,3292.0,285.3,0.79,19.2,59.6,126.9,32.5,139,18.0,7297,CLP-32900,1
PEC-86156,Fresadora,Aco_Carbono,Sintetico,Turno_2,2860.3,192.7,3.38,69.2,68.6,108.4,57.5,109,9.65,1206,CLP-68161,1
PEC-86157,Fresadora,Aluminio,Sintetico,Turno_1,2551.4,261.0,2.7,63.4,68.0,131.3,58.2,52,0.44,7051,CLP-E59BA,1
PEC-86158,Torno_CNC,Aco_Carbono,Soluvel,Turno_1,2706.0,314.7,4.32,6.0,59.8,119.7,44.1,62,21.44,4580,CLP-DD856,1
PEC-86159,Centro_Usinagem,Aco_Inox,Sintetico,Turno_2,3541.1,298.7,3.69,10.3,41.6,112.9,41.9,105,2.32,5377,CLP-89860,1
PEC-86160,Torno_CNC,Aco_Inox,Soluvel,Turno_1,3062.8,275.4,3.28,54.4,62.7,109.1,55.7,38,-11.76,3336,CLP-86A14,1
PEC-86161,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3965.9,245.9,4.2,19.3,52.8,130.2,42.9,94,12.64,9686,CLP-D74DB,1
PEC-86162,Torno_CNC,Aco_Carbono,Soluvel,Turno_3,3001.4,175.0,1.14,41.1,51.5,117.9,47.8,125,-17.57,3911,CLP-7BB19,1
PEC-86163, TORNO_CNC ,Aco_Inox,Sintetico,Turno_1,3519.7,228.0,2.0,33.9,56.7,112.7,47.2,87,1.94,3447,CLP-9F88A,1
PEC-86164,Torno_CNC,Aluminio,Soluvel,Turno_2,3429.9,238.7,3.87,42.0,74.9,112.6,48.9,53,11.14,6056,CLP-9EEE9,1
PEC-86165, TORNO_CNC ,Aluminio,Seco,Turno_3,2994.7,235.1,0.91,6.9,51.7,101.3,36.2,57,6.16,3431,CLP-49BAE,0
PEC-86166, TORNO_CNC ,Aco_Inox,Soluvel,Turno_3,2804.5,173.3,4.24,98.6,54.4,122.5,48.5,164,-7.71,1957,CLP-1E506,1
PEC-86167,Celula_Robotica,Aco_Carbono,Soluvel,Turno_3,2420.7,271.7,3.48,5.7,73.5,124.3,37.9,120,-19.42,6390,CLP-EF0A6,1
PEC-86168,Torno_CNC,Aco_Inox,Soluvel,Turno_3,3448.9,191.0,2.26,5.3,55.8,97.8,40.2,33,6.85,8707,CLP-4CDCC,0
PEC-86169,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3739.2,327.3,1.85,14.0,51.5,103.9,52.4,86,8.07,1162,CLP-32FE0,1
PEC-86170,Torno_CNC,Aco_Carbono,Soluvel,Turno_3,,257.4,1.09,181.2,74.7,95.3,41.0,39,-14.82,1005,CLP-980EE,1
PEC-86171,Fresadora,Aco_Inox,Soluvel,Turno_3,3033.3,299.0,0.87,7.6,63.4,138.1,39.9,4,15.85,5742,CLP-1A5A0,1
PEC-86172,Torno_CNC,Aluminio,Soluvel,Turno_2,2899.9,297.9,2.19,77.6,65.8,129.3,46.6,174,-34.83,6787,CLP-CA365,1
PEC-86173,Centro_Usinagem,Aco_Carbono,Soluvel,Turno_1,3448.1,353.9,3.87,11.1,62.3,136.6,55.8,110,-32.6,2489,CLP-32274,1
PEC-86174,torno_cnc,Latao,Semi_Sintetico,Turno_2,3052.1,259.1,2.63,9.0,70.1,144.3,64.2,145,2.36,9676,CLP-1C4F9,1
PEC-86175,torno_cnc,Aco_Carbono,Sintetico,Turno_1,3795.3,230.5,2.3,57.8,73.2,126.6,54.1,31,7.16,9198,CLP-499E6,1
PEC-86176,torno_cnc,Aco_Inox,Soluvel,Turno_1,3027.0,231.5,1.78,70.6,63.5,119.1,54.0,39,2.5,2844,CLP-95D0F,1
PEC-86177,Torno_CNC,Aluminio,Soluvel,Turno_2,2643.6,324.8,1.13,60.0,47.0,122.9,44.8,150,-32.08,5334,CLP-9D35D,1
PEC-86178,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_2,2989.0,184.0,4.46,14.7,68.6,110.3,65.5,86,5.02,8515,CLP-3D5FD,1
PEC-86179,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3038.6,206.1,0.6,79.2,60.9,107.9,46.6,64,8.77,8208,CLP-5A300,1
PEC-86180,torno_cnc,Aco_Inox,Seco,Turno_1,3436.7,261.8,1.75,7.6,75.3,113.7,44.7,67,12.61,7501,CLP-89030,1
PEC-86181,Torno_CNC,Aco_Inox,Soluvel,Turno_3,3031.9,242.4,3.58,,54.3,116.3,48.1,146,33.92,9634,CLP-54F5D,1
PEC-86182,Torno_CNC,Aco_Carbono,Soluvel,Turno_1,3398.0,298.4,2.58,26.8,61.2,95.1,47.1,90,-45.57,8416,CLP-F3E52,1
PEC-86183,Celula_Robotica,Aco_Inox,Sintetico,Turno_1,2844.3,183.1,1.76,,47.2,101.5,34.5,36,6.8,3059,CLP-318C6,0
PEC-86184,Torno_CNC,Aluminio,Semi_Sintetico,Turno_2,3067.4,246.7,4.47,35.3,74.4,100.9,39.4,85,16.3,9142,CLP-E1586,1
PEC-86185,Centro_Usinagem,Aluminio,Soluvel,Turno_1,2846.7,240.6,2.98,33.7,79.7,100.3,48.0,176,-15.31,5306,CLP-DFE0B,1
PEC-86186,Fresadora,Aluminio,Soluvel,Turno_1,2819.0,196.4,1.68,174.8,59.1,129.6,38.7,120,-2.04,5842,CLP-681E8,1
PEC-86187,Torno_CNC,Latao,Soluvel,Turno_1,3773.7,293.9,3.89,39.0,62.7,115.0,50.2,113,7.42,3209,CLP-A444A,1
PEC-86188,Torno_CNC,Aco_Inox,Seco,Turno_3,2878.2,245.4,1.1,22.7,55.3,117.1,45.3,71,2.02,1478,CLP-49DA3,1
PEC-86189,Torno_CNC,Aluminio,Sintetico,Turno_2,3043.6,243.3,2.35,59.7,56.4,125.7,52.5,31,15.67,6745,CLP-6960B,0
PEC-86190,Fresadora,Aluminio,Soluvel,Turno_1,,208.8,3.86,19.3,73.3,132.3,44.0,125,11.41,6559,CLP-A3496,1
PEC-86191,Fresadora,Aco_Inox,Soluvel,Turno_1,3537.5,231.5,4.43,31.6,59.0,126.8,48.9,130,-3.61,5432,CLP-D7D70,1
PEC-86192,Fresadora,Aluminio,Soluvel,Turno_2,3938.5,198.9,2.03,7.0,70.7,144.6,30.5,146,20.55,9226,CLP-24663,1
PEC-86193,Celula_Robotica,Aco_Carbono,Soluvel,Turno_3,3417.3,293.2,1.05,18.6,64.8,120.6,32.1,138,8.22,5624,CLP-475CB,1
PEC-86194,Fresadora,Aco_Inox,Soluvel,Turno_2,2929.8,301.6,2.77,,74.0,123.0,38.6,116,-9.13,4488,CLP-9818F,1
PEC-86195,Torno_CNC,Aco_Inox,Sintetico,Turno_3,4125.7,334.0,4.28,47.4,60.3,110.9,47.5,46,-21.76,3102,CLP-31ED9,1
PEC-86196,Torno_CNC,Aco_Inox,Soluvel,Turno_2,3461.9,271.7,3.16,8.7,78.0,91.6,38.8,66,-17.91,5833,CLP-D41CE,1
PEC-86197,Centro_Usinagem,Aco_Carbono,Soluvel,Turno_2,3130.4,233.0,2.91,,87.5,121.2,50.8,10,9.63,5769,CLP-EB88C,1
PEC-86198,Torno_CNC,Aco_Carbono,Sintetico,Turno_3,3225.9,226.6,1.74,85.6,44.6,133.0,48.1,76,-25.69,8000,CLP-1B98E,1
PEC-86199,Torno_CNC,Aluminio,Soluvel,Turno_3,3280.7,274.5,2.93,16.5,63.9,108.9,41.3,111,-24.73,3437,CLP-99CB4,1
PEC-86200,Fresadora,Aluminio,Soluvel,Turno_3,,260.0,4.04,55.7,63.9,112.3,46.8,22,5.62,6109,CLP-2A517,1
PEC-86201, TORNO_CNC ,Aco_Carbono,Soluvel,Turno_2,2580.9,241.3,2.0,12.0,56.4,134.4,41.4,105,22.44,9681,CLP-65B7F,0
PEC-86202,Celula_Robotica,Aco_Carbono,Soluvel,Turno_3,3932.0,236.9,1.47,30.9,69.9,119.3,47.5,21,-11.51,4441,CLP-E977D,1
PEC-86203,Fresadora,Aco_Carbono,Semi_Sintetico,Turno_2,3190.2,308.6,2.42,60.9,78.4,106.1,40.9,49,5.4,2213,CLP-8F5AA,1
PEC-86204,Torno_CNC,Aco_Carbono,Sintetico,Turno_3,3282.6,228.4,2.0,22.1,41.3,105.6,48.2,92,23.82,5035,CLP-44616,1
PEC-86205,Celula_Robotica,Aluminio,Soluvel,Turno_1,4135.2,317.3,2.38,,40.4,129.8,55.9,3,21.5,2533,CLP-B3710,0
PEC-86206,Torno_CNC,Aluminio,Soluvel,Turno_2,2892.5,259.1,0.88,32.2,84.9,118.0,35.1,165,-14.11,7245,CLP-92733,1
PEC-86207,Torno_CNC,Aco_Carbono,Soluvel,Turno_3,3495.0,231.6,1.84,70.2,62.1,117.8,39.4,170,1.17,7588,CLP-43847,1
PEC-86208, TORNO_CNC ,Latao,Sintetico,Turno_1,2843.5,210.7,3.81,9.0,66.1,99.3,39.8,156,3.76,6749,CLP-35F17,1
PEC-86209,Torno_CNC,Aco_Inox,Sintetico,Turno_2,3344.5,242.3,2.1,6.1,52.2,127.2,47.5,128,22.89,2470,CLP-A9E10,1
PEC-86210, TORNO_CNC ,Aco_Inox,Soluvel,Turno_3,3290.7,275.2,4.37,62.9,65.5,135.5,51.7,69,17.63,3965,CLP-925BB,1
PEC-86211,Torno_CNC,Latao,Soluvel,Turno_1,3555.8,231.1,3.34,15.9,81.4,114.6,31.1,73,2.12,3963,CLP-EC1A8,1
PEC-86212, TORNO_CNC ,Aco_Inox,Soluvel,Turno_2,3743.7,292.5,1.96,20.9,71.0,126.1,43.5,126,0.64,9656,CLP-B9DCD,1
PEC-86213, TORNO_CNC ,Aco_Carbono,Sintetico,Turno_2,2939.2,228.7,1.51,8.2,67.3,113.9,45.2,119,-24.47,4298,CLP-19E1A,1
PEC-86214,Fresadora,Aco_Inox,Semi_Sintetico,Turno_2,3837.5,243.8,3.24,8.6,43.8,128.9,52.1,159,5.68,7208,CLP-5245C,1
PEC-86215,Centro_Usinagem,Aco_Inox,Seco,Turno_1,3869.4,185.7,1.71,38.4,73.9,127.4,37.8,119,3.31,3387,CLP-B7AD5,1
PEC-86216,Torno_CNC,Aco_Inox,Soluvel,Turno_1,3087.5,278.0,4.21,33.1,65.1,114.2,50.8,105,6.36,5561,CLP-A7BB3,1
PEC-86217, TORNO_CNC ,Aco_Inox,Sintetico,Turno_1,3197.0,236.6,0.97,17.1,57.7,88.1,47.3,51,8.15,3971,CLP-C0525,0
PEC-86218, TORNO_CNC ,Aco_Inox,Sintetico,Turno_1,2977.5,328.9,0.61,26.1,72.7,108.0,59.2,27,-5.66,7543,CLP-DF5D2,1
PEC-86219,Torno_CNC,Aluminio,Seco,Turno_1,3062.6,285.2,1.38,22.2,54.8,125.2,62.6,149,9.11,1443,CLP-4619E,1
PEC-86220,Fresadora,Aco_Carbono,Soluvel,Turno_2,2658.4,254.2,2.93,46.6,71.7,133.3,51.4,87,5.56,1440,CLP-84FF8,1
PEC-86221,Fresadora,Latao,Sintetico,Turno_2,3549.9,311.3,3.84,,79.6,110.9,42.9,102,-0.63,1526,CLP-4DAC4,1
PEC-86222,Torno_CNC,Aluminio,Soluvel,Turno_3,2277.4,270.3,1.18,55.7,66.9,140.2,48.9,68,-26.51,2841,CLP-371A7,1
PEC-86223, TORNO_CNC ,Aluminio,Sintetico,Turno_1,2886.3,300.4,2.84,5.2,59.9,142.4,49.7,132,8.08,7292,CLP-84A43,1
PEC-86224,Torno_CNC,Aluminio,Soluvel,Turno_2,3179.2,206.9,1.08,8.7,58.1,130.5,49.2,111,1.89,3095,CLP-60EA6,1
PEC-86225,Fresadora,Aluminio,Semi_Sintetico,Turno_1,3784.9,273.1,2.75,24.6,69.6,103.0,48.4,13,8.23,3285,CLP-59FE4,1
PEC-86226,Torno_CNC,Aluminio,Semi_Sintetico,Turno_3,2954.6,275.1,0.57,71.8,59.8,130.7,49.3,160,-3.97,8103,CLP-77357,1
PEC-86227,Celula_Robotica,Aco_Inox,Soluvel,Turno_2,3392.5,172.8,2.73,14.5,93.4,111.9,53.4,69,13.13,5173,CLP-C6244,1
PEC-86228,Fresadora,Aco_Inox,Sintetico,Turno_3,3163.6,325.3,2.59,78.9,48.0,111.1,62.6,159,-19.13,1722,CLP-31FD3,1
PEC-86229, TORNO_CNC ,Aco_Inox,Soluvel,Turno_1,,192.0,0.67,9.1,63.4,126.8,30.5,60,20.0,6615,CLP-6F8E0,1
PEC-86230,torno_cnc,Aco_Inox,Soluvel,Turno_2,3369.0,185.1,3.26,7.6,68.3,126.4,55.4,143,0.33,3212,CLP-AFEE6,1
PEC-86231,Centro_Usinagem,Aco_Carbono,Soluvel,Turno_2,3573.6,107.6,2.79,90.6,66.8,126.8,46.1,146,3.15,3445,CLP-657F6,1
PEC-86232,torno_cnc,Aco_Inox,Soluvel,Turno_3,2952.2,273.7,2.99,11.2,58.3,129.9,38.7,104,-15.55,1061,CLP-3CB84,1
PEC-86233,Torno_CNC,Aco_Carbono,Semi_Sintetico,Turno_2,,167.8,2.62,26.8,79.8,119.1,34.2,18,16.52,3757,CLP-DB00F,1
PEC-86234, TORNO_CNC ,Latao,Soluvel,Turno_2,,224.2,3.39,18.8,73.0,98.3,47.4,156,-5.63,3042,CLP-EA3A5,1
PEC-86235,Centro_Usinagem,Latao,Sintetico,Turno_1,2980.5,291.9,2.6,10.6,73.9,151.2,45.3,8,22.24,5735,CLP-B51CA,1
PEC-86236,Fresadora,Latao,Semi_Sintetico,Turno_2,3213.6,259.6,4.19,40.0,57.0,114.1,36.4,28,1.58,9927,CLP-CFC7A,1
PEC-86237,Fresadora,Aco_Inox,Seco,Turno_1,3342.8,218.8,4.27,121.0,60.2,109.3,44.8,18,13.74,9261,CLP-1D7A7,1
PEC-86238,Centro_Usinagem,Aluminio,Semi_Sintetico,Turno_1,3758.9,170.5,3.41,42.6,70.9,101.8,53.3,7,17.17,3928,CLP-97CD7,1
PEC-86239,Centro_Usinagem,Aco_Inox,Soluvel,Turno_1,3554.0,244.6,4.15,20.3,51.8,122.3,57.4,147,-6.23,6456,CLP-2FAD7,1
PEC-86240,Centro_Usinagem,Aco_Carbono,Semi_Sintetico,Turno_3,2893.5,292.8,4.19,48.5,73.0,120.5,46.0,115,19.97,4616,CLP-F0581,1
PEC-86241,Torno_CNC,Aco_Carbono,Soluvel,Turno_1,2684.7,285.0,1.55,10.4,63.8,118.2,46.0,143,7.2,5132,CLP-2FCC4,1
PEC-86242,torno_cnc,Aco_Carbono,Seco,Turno_3,3968.3,339.3,4.48,35.4,77.8,142.5,50.0,160,-3.66,9052,CLP-E289E,1
PEC-86243,Fresadora,Aluminio,Sintetico,Turno_3,2487.8,217.3,1.57,27.2,59.9,129.9,54.3,171,28.25,1130,CLP-85288,1
PEC-86244,Fresadora,Aco_Carbono,Semi_Sintetico,Turno_3,2996.4,184.1,0.57,20.6,86.8,104.7,46.5,2,18.18,3892,CLP-D7639,0
PEC-86245,Fresadora,Aco_Inox,Soluvel,Turno_3,3490.4,265.5,4.35,52.1,69.9,151.1,47.8,93,11.08,2801,CLP-E2FE4,1
PEC-86246,Torno_CNC,Aco_Inox,Sintetico,Turno_3,3937.4,260.6,1.39,9.4,71.2,97.3,41.8,121,-15.93,7734,CLP-C170E,1
PEC-86247,Fresadora,Aco_Carbono,Semi_Sintetico,Turno_1,3114.7,249.8,2.84,31.6,56.7,118.3,43.7,90,17.72,1466,CLP-BF533,1
PEC-86248,Fresadora,Aluminio,Semi_Sintetico,Turno_1,3212.3,212.7,4.38,72.4,68.0,109.0,39.9,21,8.02,7101,CLP-672B2,1
PEC-86249,Torno_CNC,Latao,Soluvel,Turno_2,2806.2,117.3,0.7,12.9,58.4,125.6,36.7,64,-1.87,1071,CLP-BED97,0
PEC-86250, TORNO_CNC ,Aco_Inox,Seco,Turno_2,,199.7,1.58,15.8,46.5,129.5,35.4,97,14.33,8405,CLP-7F664,0
PEC-86251,Torno_CNC,Aco_Carbono,Soluvel,Turno_1,2682.4,277.9,2.94,42.8,62.7,113.8,38.1,165,-8.73,6695,CLP-4B144,1
PEC-86252,Torno_CNC,Aluminio,Sintetico,Turno_2,2862.4,264.2,3.55,56.8,79.0,135.8,37.6,143,-6.23,7865,CLP-BC929,1
PEC-86253,Torno_CNC,Aco_Carbono,Sintetico,Turno_2,3543.8,298.3,3.73,16.7,64.2,123.0,47.4,29,-18.13,1257,CLP-C0F27,1
PEC-86254, TORNO_CNC ,Aco_Carbono,Soluvel,Turno_3,3004.9,267.3,4.04,,61.5,141.9,48.6,159,16.76,8360,CLP-84C51,1
PEC-86255,torno_cnc,Latao,Soluvel,Turno_2,3612.8,286.8,1.17,52.1,61.3,133.9,41.6,39,-23.43,2339,CLP-7A557,1
PEC-86256,Fresadora,Aco_Inox,Semi_Sintetico,Turno_2,3130.9,288.2,1.98,16.8,91.9,112.9,38.3,127,2.58,6136,CLP-EF32A,1
PEC-86257,Fresadora,Latao,Soluvel,Turno_2,2584.0,251.0,3.36,43.4,72.3,135.8,62.2,167,4.97,2868,CLP-613D5,1
PEC-86258,Centro_Usinagem,Aco_Inox,Soluvel,Turno_2,3725.8,251.4,3.36,11.1,45.9,110.3,41.5,15,6.95,3974,CLP-EAFF0,0
PEC-86259,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_3,2608.1,104.6,1.73,23.5,58.5,129.4,40.3,56,-10.93,6682,CLP-461B7,0
PEC-86260,Torno_CNC,Aluminio,Semi_Sintetico,Turno_1,2929.2,217.2,1.72,,60.2,127.9,32.4,30,-4.71,9898,CLP-58F1F,1
PEC-86261,Centro_Usinagem,Aco_Carbono,Sintetico,Turno_2,3110.1,219.3,1.78,26.6,56.3,112.2,49.1,25,13.21,5919,CLP-89A0B,0
PEC-86262,Torno_CNC,Aluminio,Soluvel,Turno_2,3652.6,244.6,4.07,5.7,65.8,90.1,59.6,47,12.79,7577,CLP-2B989,1
PEC-86263,Celula_Robotica,Aco_Carbono,Soluvel,Turno_2,2963.1,203.5,4.14,23.3,58.1,142.2,43.5,81,21.07,1697,CLP-6BB0B,1
PEC-86264,Centro_Usinagem,Aco_Carbono,Sintetico,Turno_1,2783.0,296.9,0.56,16.9,58.8,126.3,42.2,153,-4.13,5225,CLP-CD651,0
PEC-86265,torno_cnc,Aco_Inox,Sintetico,Turno_1,3273.2,205.9,1.8,8.7,66.8,120.3,47.2,174,-8.85,9866,CLP-3FF1E,1
PEC-86266,Celula_Robotica,Latao,Sintetico,Turno_1,3103.7,305.1,2.07,5.3,46.5,120.3,47.5,131,28.98,8888,CLP-98525,0
PEC-86267,Torno_CNC,Aco_Inox,Semi_Sintetico,Turno_1,2989.7,201.9,4.43,6.6,39.2,134.6,25.0,150,31.19,5072,CLP-92BF9,1
PEC-86268,Torno_CNC,Aco_Carbono,Soluvel,Turno_3,3297.4,219.8,4.28,109.3,79.9,152.8,50.2,116,10.2,2434,CLP-C3162,1
PEC-86269,Fresadora,Aco_Inox,Soluvel,Turno_2,2658.4,216.0,3.01,,75.0,133.5,60.0,164,-26.32,7763,CLP-A63CA,1
PEC-86270, TORNO_CNC ,Aluminio,Seco,Turno_1,2425.2,225.2,0.68,103.3,69.4,125.5,45.4,118,4.48,2807,CLP-96E70,1
PEC-86271,Celula_Robotica,Aluminio,Sintetico,Turno_1,4162.4,308.9,1.26,9.3,68.7,124.3,44.1,5,-13.38,8430,CLP-F0EC3,1
PEC-86272,Torno_CNC,Aco_Inox,Sintetico,Turno_1,3246.9,233.6,2.24,34.6,62.7,125.5,51.4,40,1.35,3695,CLP-EB0D6,0
PEC-86273,torno_cnc,Aco_Inox,Seco,Turno_3,3278.4,234.9,4.34,8.0,101.2,104.9,50.4,27,2.48,3170,CLP-29B97,1
PEC-86274,torno_cnc,Aco_Inox,Seco,Turno_2,2848.1,212.9,0.88,6.0,67.3,128.8,46.4,79,18.13,2024,CLP-5A427,1
PEC-86275,Fresadora,Aco_Inox,Sintetico,Turno_3,3604.0,237.0,3.67,27.0,96.3,100.3,51.2,60,-13.89,3512,CLP-C5F28,1
PEC-86276,Torno_CNC,Aco_Inox,Soluvel,Turno_1,2959.9,260.8,1.26,41.4,89.8,126.6,51.6,78,29.14,8899,CLP-5DF17,1
PEC-86277, TORNO_CNC ,Aluminio,Seco,Turno_3,1946.2,239.2,2.53,7.3,9999.0,112.9,35.6,79,-7.25,4175,CLP-33956,1
PEC-86278,Centro_Usinagem,Aco_Carbono,Sintetico,Turno_1,2944.8,242.5,3.57,,62.5,133.0,35.8,175,-22.91,9789,CLP-AC14B,1
PEC-86279,Torno_CNC,Aluminio,Soluvel,Turno_1,3073.4,300.8,3.27,8.3,65.2,125.7,34.7,179,-30.79,1031,CLP-C0204,1
PEC-86280,Centro_Usinagem,Aco_Carbono,Sintetico,Turno_1,3123.5,263.7,3.6,20.7,60.2,114.7,32.9,172,4.47,5147,CLP-3F52E,1
PEC-86281,torno_cnc,Aluminio,Soluvel,Turno_2,3110.4,192.5,3.75,27.3,70.5,104.8,51.5,117,-3.79,8328,CLP-EA42D,1
PEC-86282,Fresadora,Aluminio,Semi_Sintetico,Turno_1,2909.8,245.7,1.72,19.4,73.1,142.1,51.5,27,-2.87,5710,CLP-39635,1
PEC-86283,Fresadora,Aluminio,Soluvel,Turno_2,2866.3,223.1,1.96,35.1,50.3,118.7,48.6,53,11.73,7998,CLP-1EA0A,1
PEC-86284,Torno_CNC,Aluminio,Semi_Sintetico,Turno_3,3065.9,276.1,3.76,35.7,96.4,146.1,58.3,114,-16.33,8527,CLP-9F08A,1
PEC-86285,torno_cnc,Aluminio,Semi_Sintetico,Turno_1,2459.5,255.1,0.65,19.2,55.6,101.5,42.5,5,-5.39,1233,CLP-B732E,1
PEC-86286,Centro_Usinagem,Aco_Inox,Semi_Sintetico,Turno_1,2319.1,306.5,2.56,,32.8,116.2,39.5,22,15.52,4505,CLP-C1C0F,0
PEC-86287, TORNO_CNC ,Aco_Carbono,Sintetico,Turno_3,3244.1,213.0,4.18,25.4,64.0,86.2,46.0,39,-9.03,7390,CLP-86C8B,1
PEC-86288,Celula_Robotica,Aco_Carbono,Semi_Sintetico,Turno_2,3251.6,240.4,4.04,21.5,51.2,131.3,54.1,149,20.71,7264,CLP-92F04,0
PEC-86289, TORNO_CNC ,Aco_Inox,Soluvel,Turno_3,3595.7,196.8,3.72,55.0,64.4,132.6,40.3,57,-6.05,8027,CLP-870CF,1
PEC-86290,Torno_CNC,Aco_Carbono,Soluvel,Turno_1,3085.0,247.9,0.59,10.3,65.9,110.9,60.5,117,-6.13,3290,CLP-E962B,1
