idade,renda_mensal,valor_solicitado,numero_parcelas,score_serasa,num_consultas_recentes,atrasos_ultimos_12m,valor_parcela,comprometimento_renda,tipo_vinculo_CLT,tipo_vinculo_ESTUDANTE,tipo_vinculo_PJ,tipo_vinculo_SERVIDOR_PUBLICO,estado_civil_Divorciado,estado_civil_Solteiro,estado_civil_Viuvo,escolaridade_Medio,escolaridade_Pos_Graduacao,escolaridade_Superior
42.2,1513.63,2534.09,36,808.3,1,0,70.3913888888889,0.04650501669750119,True,False,False,False,False,False,False,False,False,True
26.1,12718.55,7700.9,24,733.5,2,0,320.87083333333334,0.02522857032295723,True,False,False,False,False,True,False,False,False,True
44.0,3908.83,3500.77,36,433.1,3,0,97.24361111111111,0.02487793300356674,False,False,False,False,False,False,False,True,False,False
30.6,4900.4,13385.68,12,790.8,2,1,1115.4733333333334,0.2276290366208969,False,False,True,False,True,False,False,True,False,False
45.6,2109.35,16299.54,48,720.1,2,0,339.57375,0.16098501831851036,True,False,False,False,False,True,False,True,False,False
40.0,4015.7,3228.63,12,528.3,1,1,269.0525,0.0670001492467063,True,False,False,False,False,False,False,True,False,False
44.2,7744.15,18396.95,36,857.4,1,2,511.0263888888889,0.06598869962862315,False,False,False,False,False,False,False,True,False,False
59.6,1663.32,24029.09,24,818.1,2,1,1001.2120833333333,0.6019359337433411,True,False,False,False,False,True,False,False,False,True
51.0,1430.57,33381.95,24,612.2,4,1,1390.9145833333332,0.9722799818327894,True,False,False,False,False,False,False,False,False,True
42.6,2184.78,29471.77,24,382.5,2,0,1227.9904166666668,0.5620659338908298,False,False,False,False,False,True,False,False,False,True
36.1,3108.51,9610.94,24,967.8,4,1,400.4558333333334,0.1288256534626161,True,False,False,False,False,False,False,True,False,False
37.6,7083.78,30981.14,48,798.9,3,0,645.4404166666667,0.09111525425062808,False,False,False,True,False,True,False,True,False,False
26.7,2251.28,16958.39,24,434.3,2,1,706.5995833333333,0.31386570315317336,False,False,True,False,False,True,False,True,False,False
19.2,1729.0,19371.65,12,717.2,4,1,1614.3041666666668,0.9336634802371498,False,False,False,False,False,False,False,True,False,False
36.2,4264.07,33887.12,60,533.1,1,1,564.7853333333334,0.12949295926816135,False,False,True,False,False,True,False,True,False,False
54.7,3512.64,29692.7,24,432.5,2,0,1237.1958333333334,0.352212532400476,False,False,False,False,False,False,False,False,False,True
20.3,8162.96,27273.58,36,582.3,1,0,757.5994444444445,0.0928094029024215,False,False,False,False,False,False,False,True,False,False
35.5,8785.27,14888.55,12,687.1,0,0,1240.7124999999999,0.14122645047764443,True,False,False,False,False,False,False,False,False,True
33.4,3108.71,4789.93,24,802.8,3,1,199.58041666666668,0.0642003969571503,True,False,False,False,False,False,False,False,False,True
39.2,10899.46,4573.43,48,772.2,5,2,95.27979166666667,0.00874169835746447,True,False,False,False,False,True,False,False,True,False
42.7,4987.57,17955.73,12,513.6,3,1,1496.3108333333332,0.30000798591964695,True,False,False,False,False,False,False,False,False,True
37.1,1414.75,20331.74,36,579.7,1,1,564.7705555555556,0.39920166217603037,True,False,False,False,False,True,False,False,False,True
47.5,3713.45,25011.75,12,383.9,1,1,2084.3125,0.5612873458339621,False,False,False,False,False,True,False,False,False,True
36.8,1473.68,13532.66,24,446.8,0,1,563.8608333333333,0.3826209417968106,False,False,False,False,False,True,False,True,False,False
32.1,9159.17,20074.62,36,719.8,2,0,557.6283333333333,0.0608819721355225,True,False,False,False,False,True,False,False,True,False
26.7,3534.13,7139.65,12,882.0,3,0,594.9708333333333,0.16835001305832925,True,False,False,False,True,False,False,False,False,True
50.6,2289.14,11500.33,60,623.3,3,0,191.67216666666667,0.08373108059330397,True,False,False,False,False,False,False,False,False,True
44.4,3906.08,28789.76,36,579.5,2,0,799.7155555555555,0.2047360918128135,True,False,False,False,True,False,False,False,False,False
43.2,6688.24,31799.43,24,649.5,2,1,1324.97625,0.19810536823124564,True,False,False,False,False,False,False,False,False,True
40.8,10097.1,6949.04,12,527.3,2,1,579.0866666666667,0.05735178081757623,False,False,True,False,False,True,False,False,False,True
58.4,2324.87,16180.13,12,602.3,4,2,1348.3441666666665,0.5799654005888555,True,False,False,False,False,True,False,False,False,True
44.7,2189.84,34695.15,24,623.3,5,1,1445.6312500000001,0.6601538210090516,True,False,False,False,False,True,False,False,False,True
41.2,9847.57,14527.67,12,497.1,2,0,1210.6391666666666,0.12293785831807116,True,False,False,False,True,False,False,False,False,True
46.0,1879.57,11599.03,60,537.6,4,0,193.31716666666668,0.10285180420955253,True,False,False,False,False,False,False,False,False,True
34.4,6684.66,13704.14,12,659.0,1,0,1142.0116666666665,0.17084065082715652,False,False,True,False,False,True,False,False,False,False
48.4,2953.94,31737.33,12,747.5,0,1,2644.7775,0.8953389341173519,False,True,False,False,False,True,False,True,False,False
37.2,2884.78,22073.82,24,455.0,0,0,919.7425,0.3188258712316853,True,False,False,False,False,True,False,False,False,True
29.5,9141.49,33101.11,24,764.9,2,0,1379.2129166666666,0.1508739729691688,False,False,True,False,False,True,False,False,True,False
40.7,5135.1,33912.83,24,639.1,3,0,1413.0345833333333,0.2751717747622472,False,True,False,False,False,True,False,True,False,False
27.7,1611.85,15431.36,60,653.4,2,1,257.18933333333337,0.15956157938872575,True,False,False,False,True,False,False,True,False,False
27.9,3691.75,30558.72,60,674.8,3,0,509.312,0.1379595039264319,True,False,False,False,False,True,False,True,False,False
41.5,1523.77,24168.5,24,537.5,2,2,1007.0208333333334,0.6608745589718841,True,False,False,False,True,False,False,True,False,False
32.8,2225.99,9473.2,36,621.8,3,0,263.14444444444445,0.11821456667024505,False,False,False,False,False,True,False,False,True,False
38.7,1416.94,13020.47,36,635.1,1,2,361.6797222222222,0.2552540825085617,True,False,False,False,False,False,False,False,False,True
44.9,1582.28,14173.63,24,559.3,2,0,590.5679166666666,0.3732385626654455,False,False,True,False,True,False,False,True,False,False
42.1,2249.58,21005.05,24,290.6,3,0,875.2104166666667,0.38905502928374025,True,False,False,False,True,False,False,False,False,True
38.7,13240.78,10777.42,12,657.4,2,0,898.1183333333333,0.06782971491521166,True,False,False,False,False,False,False,True,False,False
40.8,1721.17,25717.23,24,615.3,4,0,1071.55125,0.6225714158242857,True,False,False,False,False,False,False,True,False,False
37.8,12347.67,2172.01,24,534.9,6,1,90.50041666666668,0.007329351739508196,True,False,False,False,False,False,False,False,False,True
28.8,1590.51,26148.48,36,634.9,2,0,726.3466666666667,0.45667531930004435,False,False,True,False,False,False,False,True,False,False
40.4,3680.19,26163.93,24,497.1,1,1,1090.16375,0.296224854433535,True,False,False,False,False,False,False,False,False,True
28.4,2901.58,28484.09,36,479.2,2,0,791.2247222222222,0.27268754247525373,True,False,False,False,False,False,False,True,False,False
38.7,4462.95,20754.07,24,917.9,3,2,864.7529166666667,0.1937626266772069,False,False,False,False,False,False,False,False,False,True
54.1,3720.08,24892.96,24,623.3,2,0,1037.2066666666667,0.2788129996877854,False,False,False,True,True,False,False,False,False,True
38.4,1729.05,19651.86,12,510.2,3,1,1637.655,0.9471414884061103,False,False,False,False,False,True,False,False,True,False
34.9,2887.23,28887.37,36,800.8,3,2,802.4269444444444,0.27792276391739373,False,False,False,False,False,True,False,False,True,False
34.6,2703.44,11077.53,48,494.8,2,0,230.781875,0.08536600558782143,False,False,False,False,True,False,False,False,False,False
40.4,13028.91,18530.67,24,639.5,2,0,772.1112499999999,0.059261384828614684,False,False,False,False,False,False,True,False,True,False
53.0,7167.72,13083.19,12,638.2,2,0,1090.2658333333334,0.15210775976353091,True,False,False,False,False,False,False,True,False,False
39.1,9556.44,8309.04,60,352.6,3,1,138.484,0.014491170336975726,True,False,False,False,False,True,False,False,True,False
37.1,4680.05,31769.87,36,503.6,4,1,882.4963888888889,0.18856558947088878,False,False,False,False,False,False,False,False,False,True
39.2,4264.07,26071.65,24,744.3,1,1,1086.3187500000001,0.12949295926816135,True,False,False,False,True,False,False,False,False,True
39.1,4686.16,23315.83,48,509.3,1,0,485.74645833333335,0.10365554255441085,True,False,False,False,False,False,False,False,False,True
27.8,1451.29,10832.39,12,521.3,2,0,902.6991666666667,0.6219977815920242,True,False,False,False,False,True,False,True,False,False
37.3,27938.92,3964.96,48,341.1,3,0,82.60333333333334,0.0029565685897582177,True,False,False,False,False,False,False,True,False,False
37.4,3753.89,31978.72,48,594.0,0,0,666.2233333333334,0.17747545387813143,False,False,False,True,False,False,False,True,False,False
45.3,6699.98,21776.91,12,828.1,3,1,1814.7425,0.2708578976790112,True,False,False,False,True,False,False,True,False,False
33.8,8880.31,24184.33,24,588.9,2,1,1007.6804166666667,0.11347356291975519,True,False,False,False,False,False,True,False,False,True
29.0,7457.44,25808.49,36,606.6,5,2,716.9025,0.09613251987795743,True,False,False,False,False,False,False,True,False,False
35.8,3748.76,32196.49,48,792.6,0,0,670.7602083333334,0.1789285541203085,False,False,True,False,False,False,False,False,False,True
38.9,1774.78,27475.64,36,604.2,1,0,763.2122222222222,0.43003201406478664,True,False,False,False,False,False,False,True,False,False
40.8,4899.84,22704.7,12,812.8,3,2,1892.0583333333334,0.386146961833828,False,False,False,False,False,False,False,False,False,True
31.7,9884.03,8865.54,12,855.8,6,1,738.7950000000001,0.07474633315080353,False,False,True,False,False,False,False,True,False,False
35.0,3183.54,17821.73,36,423.0,3,3,495.04805555555555,0.15550238225388457,False,False,True,False,False,False,False,False,True,False
27.3,8518.93,8205.61,12,451.3,3,1,683.8008333333333,0.08026839433246305,False,False,False,False,False,True,False,False,False,True
43.3,4264.07,25135.22,24,585.3,5,1,1047.3008333333335,0.12949295926816135,False,False,False,False,False,False,False,True,False,False
33.7,1993.85,25570.69,24,749.0,2,3,1065.4454166666667,0.5343658807447942,False,False,False,False,False,False,False,True,False,False
32.5,3055.98,29540.87,48,673.7,2,0,615.4347916666667,0.20138704757648812,False,False,True,False,False,False,False,False,False,True
22.6,1771.58,16563.27,24,633.9,3,1,690.13625,0.3895597410810704,False,False,False,False,False,True,False,True,False,False
36.3,5371.28,6566.24,12,804.4,4,1,547.1866666666666,0.10187267572123217,False,False,False,False,True,False,False,True,False,False
43.0,7378.01,29968.56,48,627.6,2,1,624.345,0.084622411619634,True,False,False,False,False,True,False,True,False,False
31.8,4264.07,17292.32,36,679.1,4,0,480.34222222222223,0.12949295926816135,True,False,False,False,False,False,False,False,True,False
37.1,2181.99,10323.21,12,463.5,0,0,860.2674999999999,0.39425822119139764,True,False,False,False,False,False,False,True,False,False
37.4,2109.61,13301.59,12,426.2,4,3,1108.4658333333334,0.5254363735851506,False,False,False,False,False,False,False,False,False,True
20.7,3697.57,7826.29,12,534.0,3,2,652.1908333333333,0.17638363345913585,False,False,False,True,False,False,False,False,True,False
42.2,3476.31,19056.0,36,422.2,2,1,529.3333333333334,0.15226873662321427,True,False,False,False,False,True,False,False,True,False
50.9,4241.35,33791.98,36,717.3,2,2,938.6661111111111,0.221313051009226,True,False,False,False,False,True,False,False,True,False
49.3,5632.45,12834.31,24,454.7,3,0,534.7629166666667,0.09494321577949819,True,False,False,False,False,False,False,False,False,True
39.4,4264.07,15788.02,24,528.4,3,2,657.8341666666666,0.12949295926816135,False,False,False,False,False,True,False,False,False,False
38.7,2789.06,10463.86,12,699.6,1,0,871.9883333333333,0.3126459560593439,False,False,False,False,False,True,False,False,False,True
47.7,7561.32,2744.53,36,817.6,4,1,76.23694444444445,0.010082491462286947,False,False,False,True,False,True,False,False,False,True
43.5,8602.8,7822.08,36,571.2,3,0,217.28,0.025256893075211687,True,False,False,False,False,True,False,False,False,True
34.3,4693.87,13827.27,24,543.9,3,1,576.13625,0.12274226784563215,False,True,False,False,False,True,False,True,False,False
45.5,4264.07,9295.17,12,311.2,2,0,774.5975,0.12949295926816135,True,False,False,False,True,False,False,False,False,True
43.2,17945.52,17597.94,36,566.9,1,1,488.83166666666665,0.027239760474718426,True,False,False,False,False,True,False,False,False,True
54.4,7607.33,12899.47,12,560.1,0,0,1074.9558333333332,0.1413052716157023,True,False,False,False,False,True,False,False,False,True
42.1,4264.07,28589.28,36,586.9,5,3,794.1466666666666,0.12949295926816135,False,False,False,False,False,True,False,False,False,True
41.1,14301.03,18890.32,60,483.1,1,0,314.83866666666665,0.02201510425798111,False,False,False,True,False,True,False,True,False,False
34.2,4264.07,8108.59,12,349.7,2,2,675.7158333333333,0.12949295926816135,True,False,False,False,False,True,False,False,True,False
40.6,1950.0,13947.84,36,666.9,3,1,387.44,0.1986871784682709,True,False,False,False,True,False,False,True,False,False
33.2,4154.99,31051.49,48,549.0,1,1,646.9060416666667,0.155693765835713,False,False,False,False,False,False,False,True,False,False
37.6,3646.61,34781.13,24,740.7,3,0,1449.21375,0.39741396695173326,False,True,False,False,True,False,False,False,False,True
72.7,8289.99,5644.33,36,473.0,0,2,156.78694444444443,0.018912802579414016,False,True,False,False,False,False,False,True,False,False
40.0,3868.23,33292.07,60,556.9,3,1,554.8678333333334,0.14344230614490613,True,False,False,False,False,True,False,False,False,True
45.8,7306.12,24855.05,24,646.9,3,0,1035.6270833333333,0.14174788833414376,False,False,False,False,False,True,False,True,False,False
26.7,2806.41,33105.07,24,695.8,3,1,1379.3779166666666,0.49150976220565384,False,False,True,False,False,True,False,False,True,False
46.2,3315.98,25458.9,36,743.2,3,2,707.1916666666667,0.2132677713779905,True,False,False,False,True,False,False,False,False,True
25.7,15143.05,23484.69,12,732.5,5,0,1957.0575,0.12923800018540652,True,False,False,False,False,True,False,False,False,False
18.7,3787.09,22333.91,48,624.7,3,0,465.28979166666664,0.1228620894771568,False,False,False,False,False,False,False,False,False,True
27.2,3225.23,10937.46,48,438.2,1,0,227.86374999999998,0.07065038750523098,False,False,False,False,False,True,False,True,False,False
47.8,4252.76,23160.09,36,528.9,2,0,643.3358333333333,0.151274897201014,True,False,False,False,False,False,True,False,False,True
32.9,1831.38,3721.19,60,718.8,2,0,62.01983333333333,0.03386508152031938,True,False,False,False,False,False,False,False,True,False
43.0,4278.03,26529.41,48,322.0,2,0,552.6960416666667,0.12919405436023737,True,False,False,False,True,False,False,False,False,False
49.0,3183.34,16276.29,24,866.9,7,1,678.17875,0.21303999819987812,False,False,True,False,False,True,False,True,False,False
27.1,2346.66,9111.54,48,617.9,1,1,189.82375000000002,0.08089103201618031,True,False,False,False,False,False,False,True,False,False
40.1,8586.92,30110.6,36,685.3,2,0,836.4055555555556,0.09740460544426983,True,False,False,False,False,True,False,False,False,True
37.8,1971.42,33919.4,48,734.3,2,1,706.6541666666667,0.3584493223575765,False,False,False,False,False,False,True,False,True,False
41.1,4567.19,27565.87,24,751.8,3,3,1148.5779166666666,0.25148459209094015,False,False,False,True,False,True,False,False,False,True
51.7,1585.54,31864.24,48,472.2,3,1,663.8383333333334,0.4186828015354424,False,False,False,False,False,True,False,True,False,False
35.4,4778.39,19512.71,24,574.0,3,1,813.0295833333333,0.17014717962155904,True,False,False,False,False,False,False,True,False,False
39.7,9679.59,25000.75,24,615.0,0,0,1041.6979166666667,0.10761797923160867,False,True,False,False,False,True,False,True,False,False
33.8,17518.29,21403.15,36,667.9,2,1,594.5319444444444,0.03393778411620464,True,False,False,False,False,False,False,False,False,False
47.0,9678.79,22248.28,36,786.8,1,0,618.0077777777777,0.06385176010010137,True,False,False,False,False,True,False,False,False,True
